"Ensembl" "moduleColor" "moduleLabel"
"ENSG00000066455" "greenyellow" "M9"
"ENSG00000066468" "grey" "M0"
"ENSG00000066557" "grey" "M0"
"ENSG00000066583" "yellow" "M2"
"ENSG00000066629" "grey" "M0"
"ENSG00000066651" "grey" "M0"
"ENSG00000066654" "grey" "M0"
"ENSG00000066697" "grey" "M0"
"ENSG00000066735" "grey" "M0"
"ENSG00000066739" "turquoise" "M1"
"ENSG00000066777" "magenta" "M7"
"ENSG00000066855" "grey" "M0"
"ENSG00000066923" "turquoise" "M1"
"ENSG00000066926" "black" "M5"
"ENSG00000066933" "grey" "M0"
"ENSG00000067048" "grey" "M0"
"ENSG00000067057" "purple" "M8"
"ENSG00000067064" "yellow" "M2"
"ENSG00000067082" "greenyellow" "M9"
"ENSG00000067113" "grey" "M0"
"ENSG00000067141" "magenta" "M7"
"ENSG00000067167" "grey" "M0"
"ENSG00000067177" "magenta" "M7"
"ENSG00000067182" "greenyellow" "M9"
"ENSG00000067191" "red" "M4"
"ENSG00000067208" "grey" "M0"
"ENSG00000067221" "greenyellow" "M9"
"ENSG00000067225" "grey" "M0"
"ENSG00000067248" "grey" "M0"
"ENSG00000067334" "yellow" "M2"
"ENSG00000067365" "black" "M5"
"ENSG00000067369" "turquoise" "M1"
"ENSG00000067445" "turquoise" "M1"
"ENSG00000067533" "yellow" "M2"
"ENSG00000067560" "grey" "M0"
"ENSG00000067596" "grey" "M0"
"ENSG00000067646" "grey" "M0"
"ENSG00000067704" "grey" "M0"
"ENSG00000067715" "grey" "M0"
"ENSG00000067829" "red" "M4"
"ENSG00000067836" "black" "M5"
"ENSG00000067840" "grey" "M0"
"ENSG00000067900" "grey" "M0"
"ENSG00000067955" "yellow" "M2"
"ENSG00000067992" "grey" "M0"
"ENSG00000068001" "grey" "M0"
"ENSG00000068024" "grey" "M0"
"ENSG00000068028" "purple" "M8"
"ENSG00000068078" "grey" "M0"
"ENSG00000068097" "grey" "M0"
"ENSG00000068120" "turquoise" "M1"
"ENSG00000068137" "turquoise" "M1"
"ENSG00000068305" "grey" "M0"
"ENSG00000068308" "grey" "M0"
"ENSG00000068323" "grey" "M0"
"ENSG00000068354" "grey" "M0"
"ENSG00000068366" "yellow" "M2"
"ENSG00000068383" "grey" "M0"
"ENSG00000068394" "grey" "M0"
"ENSG00000068400" "grey" "M0"
"ENSG00000068438" "grey" "M0"
"ENSG00000068489" "grey" "M0"
"ENSG00000068615" "magenta" "M7"
"ENSG00000068650" "grey" "M0"
"ENSG00000068654" "grey" "M0"
"ENSG00000068697" "red" "M4"
"ENSG00000068724" "pink" "M6"
"ENSG00000068745" "turquoise" "M1"
"ENSG00000068784" "grey" "M0"
"ENSG00000068793" "grey" "M0"
"ENSG00000068796" "grey" "M0"
"ENSG00000068878" "grey" "M0"
"ENSG00000068885" "turquoise" "M1"
"ENSG00000068903" "red" "M4"
"ENSG00000068912" "grey" "M0"
"ENSG00000068971" "turquoise" "M1"
"ENSG00000069020" "turquoise" "M1"
"ENSG00000069188" "pink" "M6"
"ENSG00000069248" "grey" "M0"
"ENSG00000069275" "grey" "M0"
"ENSG00000069329" "grey" "M0"
"ENSG00000069345" "grey" "M0"
"ENSG00000069493" "grey" "M0"
"ENSG00000069509" "grey" "M0"
"ENSG00000069702" "grey" "M0"
"ENSG00000069849" "purple" "M8"
"ENSG00000069869" "yellow" "M2"
"ENSG00000069943" "grey" "M0"
"ENSG00000069956" "yellow" "M2"
"ENSG00000069966" "pink" "M6"
"ENSG00000069974" "greenyellow" "M9"
"ENSG00000069998" "purple" "M8"
"ENSG00000070010" "grey" "M0"
"ENSG00000070018" "grey" "M0"
"ENSG00000070047" "grey" "M0"
"ENSG00000070061" "grey" "M0"
"ENSG00000070081" "greenyellow" "M9"
"ENSG00000070087" "grey" "M0"
"ENSG00000070193" "grey" "M0"
"ENSG00000070214" "grey" "M0"
"ENSG00000070269" "black" "M5"
"ENSG00000070366" "grey" "M0"
"ENSG00000070367" "grey" "M0"
"ENSG00000070371" "turquoise" "M1"
"ENSG00000070404" "grey" "M0"
"ENSG00000070413" "grey" "M0"
"ENSG00000070423" "grey" "M0"
"ENSG00000070444" "grey" "M0"
"ENSG00000070476" "grey" "M0"
"ENSG00000070495" "purple" "M8"
"ENSG00000070501" "grey" "M0"
"ENSG00000070540" "greenyellow" "M9"
"ENSG00000070610" "grey" "M0"
"ENSG00000070614" "grey" "M0"
"ENSG00000070669" "greenyellow" "M9"
"ENSG00000070718" "grey" "M0"
"ENSG00000070756" "grey" "M0"
"ENSG00000070761" "yellow" "M2"
"ENSG00000070770" "grey" "M0"
"ENSG00000070778" "yellow" "M2"
"ENSG00000070785" "brown" "M11"
"ENSG00000070814" "grey" "M0"
"ENSG00000070831" "grey" "M0"
"ENSG00000070882" "magenta" "M7"
"ENSG00000070950" "yellow" "M2"
"ENSG00000070961" "pink" "M6"
"ENSG00000071051" "grey" "M0"
"ENSG00000071054" "grey" "M0"
"ENSG00000071073" "magenta" "M7"
"ENSG00000071082" "blue" "M10"
"ENSG00000071127" "purple" "M8"
"ENSG00000071189" "turquoise" "M1"
"ENSG00000071205" "grey" "M0"
"ENSG00000071242" "grey" "M0"
"ENSG00000071243" "yellow" "M2"
"ENSG00000071246" "brown" "M11"
"ENSG00000071282" "grey" "M0"
"ENSG00000071462" "purple" "M8"
"ENSG00000071537" "grey" "M0"
"ENSG00000071539" "purple" "M8"
"ENSG00000071553" "grey" "M0"
"ENSG00000071564" "grey" "M0"
"ENSG00000071575" "brown" "M11"
"ENSG00000071626" "grey" "M0"
"ENSG00000071655" "grey" "M0"
"ENSG00000071794" "grey" "M0"
"ENSG00000071859" "grey" "M0"
"ENSG00000071889" "red" "M4"
"ENSG00000071894" "grey" "M0"
"ENSG00000071967" "greenyellow" "M9"
"ENSG00000071994" "grey" "M0"
"ENSG00000072041" "grey" "M0"
"ENSG00000072042" "grey" "M0"
"ENSG00000072062" "grey" "M0"
"ENSG00000072071" "red" "M4"
"ENSG00000072110" "purple" "M8"
"ENSG00000072121" "grey" "M0"
"ENSG00000072133" "grey" "M0"
"ENSG00000072134" "yellow" "M2"
"ENSG00000072135" "black" "M5"
"ENSG00000072195" "turquoise" "M1"
"ENSG00000072210" "grey" "M0"
"ENSG00000072274" "grey" "M0"
"ENSG00000072310" "red" "M4"
"ENSG00000072364" "grey" "M0"
"ENSG00000072401" "grey" "M0"
"ENSG00000072415" "magenta" "M7"
"ENSG00000072422" "red" "M4"
"ENSG00000072501" "grey" "M0"
"ENSG00000072506" "grey" "M0"
"ENSG00000072518" "grey" "M0"
"ENSG00000072571" "grey" "M0"
"ENSG00000072609" "grey" "M0"
"ENSG00000072657" "grey" "M0"
"ENSG00000072682" "greenyellow" "M9"
"ENSG00000072736" "grey" "M0"
"ENSG00000072756" "grey" "M0"
"ENSG00000072778" "grey" "M0"
"ENSG00000072786" "purple" "M8"
"ENSG00000072803" "grey" "M0"
"ENSG00000072832" "magenta" "M7"
"ENSG00000072840" "red" "M4"
"ENSG00000072849" "grey" "M0"
"ENSG00000072864" "grey" "M0"
"ENSG00000072952" "red" "M4"
"ENSG00000072958" "grey" "M0"
"ENSG00000073008" "purple" "M8"
"ENSG00000073009" "blue" "M10"
"ENSG00000073050" "grey" "M0"
"ENSG00000073060" "brown" "M11"
"ENSG00000073111" "grey" "M0"
"ENSG00000073169" "grey" "M0"
"ENSG00000073417" "grey" "M0"
"ENSG00000073464" "pink" "M6"
"ENSG00000073536" "yellow" "M2"
"ENSG00000073578" "grey" "M0"
"ENSG00000073584" "grey" "M0"
"ENSG00000073605" "turquoise" "M1"
"ENSG00000073614" "grey" "M0"
"ENSG00000073670" "grey" "M0"
"ENSG00000073711" "pink" "M6"
"ENSG00000073712" "greenyellow" "M9"
"ENSG00000073792" "grey" "M0"
"ENSG00000073803" "pink" "M6"
"ENSG00000073849" "black" "M5"
"ENSG00000073905" "green" "M3"
"ENSG00000073921" "grey" "M0"
"ENSG00000073969" "yellow" "M2"
"ENSG00000074047" "grey" "M0"
"ENSG00000074054" "grey" "M0"
"ENSG00000074071" "grey" "M0"
"ENSG00000074181" "grey" "M0"
"ENSG00000074201" "grey" "M0"
"ENSG00000074219" "black" "M5"
"ENSG00000074266" "yellow" "M2"
"ENSG00000074319" "grey" "M0"
"ENSG00000074356" "grey" "M0"
"ENSG00000074410" "pink" "M6"
"ENSG00000074527" "magenta" "M7"
"ENSG00000074582" "grey" "M0"
"ENSG00000074590" "grey" "M0"
"ENSG00000074603" "grey" "M0"
"ENSG00000074621" "grey" "M0"
"ENSG00000074657" "grey" "M0"
"ENSG00000074695" "grey" "M0"
"ENSG00000074696" "grey" "M0"
"ENSG00000074755" "grey" "M0"
"ENSG00000074800" "purple" "M8"
"ENSG00000074842" "purple" "M8"
"ENSG00000074855" "turquoise" "M1"
"ENSG00000074935" "grey" "M0"
"ENSG00000074964" "grey" "M0"
"ENSG00000075035" "grey" "M0"
"ENSG00000075043" "magenta" "M7"
"ENSG00000075089" "grey" "M0"
"ENSG00000075131" "yellow" "M2"
"ENSG00000075142" "grey" "M0"
"ENSG00000075151" "grey" "M0"
"ENSG00000075188" "yellow" "M2"
"ENSG00000075213" "grey" "M0"
"ENSG00000075218" "grey" "M0"
"ENSG00000075223" "grey" "M0"
"ENSG00000075234" "grey" "M0"
"ENSG00000075239" "purple" "M8"
"ENSG00000075240" "red" "M4"
"ENSG00000075275" "pink" "M6"
"ENSG00000075290" "pink" "M6"
"ENSG00000075292" "grey" "M0"
"ENSG00000075303" "grey" "M0"
"ENSG00000075336" "yellow" "M2"
"ENSG00000075340" "pink" "M6"
"ENSG00000075391" "grey" "M0"
"ENSG00000075399" "turquoise" "M1"
"ENSG00000075407" "grey" "M0"
"ENSG00000075413" "grey" "M0"
"ENSG00000075415" "grey" "M0"
"ENSG00000075420" "brown" "M11"
"ENSG00000075426" "yellow" "M2"
"ENSG00000075461" "grey" "M0"
"ENSG00000075539" "grey" "M0"
"ENSG00000075568" "grey" "M0"
"ENSG00000075618" "red" "M4"
"ENSG00000075624" "grey" "M0"
"ENSG00000075702" "grey" "M0"
"ENSG00000075711" "grey" "M0"
"ENSG00000075785" "grey" "M0"
"ENSG00000075790" "yellow" "M2"
"ENSG00000075826" "pink" "M6"
"ENSG00000075856" "grey" "M0"
"ENSG00000075914" "purple" "M8"
"ENSG00000075945" "red" "M4"
"ENSG00000075975" "grey" "M0"
"ENSG00000076003" "grey" "M0"
"ENSG00000076043" "purple" "M8"
"ENSG00000076053" "magenta" "M7"
"ENSG00000076067" "red" "M4"
"ENSG00000076108" "grey" "M0"
"ENSG00000076201" "red" "M4"
"ENSG00000076242" "grey" "M0"
"ENSG00000076248" "yellow" "M2"
"ENSG00000076321" "grey" "M0"
"ENSG00000076356" "grey" "M0"
"ENSG00000076382" "grey" "M0"
"ENSG00000076513" "grey" "M0"
"ENSG00000076555" "black" "M5"
"ENSG00000076604" "brown" "M11"
"ENSG00000076641" "black" "M5"
"ENSG00000076650" "grey" "M0"
"ENSG00000076662" "grey" "M0"
"ENSG00000076685" "grey" "M0"
"ENSG00000076706" "purple" "M8"
"ENSG00000076716" "grey" "M0"
"ENSG00000076770" "grey" "M0"
"ENSG00000076826" "turquoise" "M1"
"ENSG00000076924" "grey" "M0"
"ENSG00000076928" "red" "M4"
"ENSG00000076984" "grey" "M0"
"ENSG00000077044" "grey" "M0"
"ENSG00000077063" "black" "M5"
"ENSG00000077097" "grey" "M0"
"ENSG00000077147" "grey" "M0"
"ENSG00000077150" "brown" "M11"
"ENSG00000077152" "yellow" "M2"
"ENSG00000077157" "turquoise" "M1"
"ENSG00000077232" "grey" "M0"
"ENSG00000077235" "grey" "M0"
"ENSG00000077238" "greenyellow" "M9"
"ENSG00000077254" "grey" "M0"
"ENSG00000077264" "pink" "M6"
"ENSG00000077274" "black" "M5"
"ENSG00000077279" "pink" "M6"
"ENSG00000077312" "grey" "M0"
"ENSG00000077348" "purple" "M8"
"ENSG00000077380" "blue" "M10"
"ENSG00000077454" "turquoise" "M1"
"ENSG00000077458" "magenta" "M7"
"ENSG00000077463" "grey" "M0"
"ENSG00000077514" "grey" "M0"
"ENSG00000077549" "brown" "M11"
"ENSG00000077585" "black" "M5"
"ENSG00000077616" "grey" "M0"
"ENSG00000077684" "magenta" "M7"
"ENSG00000077713" "grey" "M0"
"ENSG00000077721" "grey" "M0"
"ENSG00000077782" "brown" "M11"
"ENSG00000077809" "blue" "M10"
"ENSG00000077942" "red" "M4"
"ENSG00000077943" "grey" "M0"
"ENSG00000078018" "grey" "M0"
"ENSG00000078043" "grey" "M0"
"ENSG00000078053" "grey" "M0"
"ENSG00000078061" "grey" "M0"
"ENSG00000078070" "grey" "M0"
"ENSG00000078098" "red" "M4"
"ENSG00000078114" "pink" "M6"
"ENSG00000078124" "yellow" "M2"
"ENSG00000078140" "grey" "M0"
"ENSG00000078142" "grey" "M0"
"ENSG00000078177" "grey" "M0"
"ENSG00000078237" "yellow" "M2"
"ENSG00000078246" "black" "M5"
"ENSG00000078269" "yellow" "M2"
"ENSG00000078304" "grey" "M0"
"ENSG00000078319" "grey" "M0"
"ENSG00000078369" "grey" "M0"
"ENSG00000078403" "grey" "M0"
"ENSG00000078549" "grey" "M0"
"ENSG00000078596" "red" "M4"
"ENSG00000078618" "grey" "M0"
"ENSG00000078668" "grey" "M0"
"ENSG00000078674" "grey" "M0"
"ENSG00000078687" "turquoise" "M1"
"ENSG00000078699" "turquoise" "M1"
"ENSG00000078747" "grey" "M0"
"ENSG00000078804" "black" "M5"
"ENSG00000078808" "brown" "M11"
"ENSG00000078902" "grey" "M0"
"ENSG00000079102" "turquoise" "M1"
"ENSG00000079134" "grey" "M0"
"ENSG00000079150" "red" "M4"
"ENSG00000079156" "grey" "M0"
"ENSG00000079215" "grey" "M0"
"ENSG00000079246" "grey" "M0"
"ENSG00000079257" "pink" "M6"
"ENSG00000079277" "grey" "M0"
"ENSG00000079308" "red" "M4"
"ENSG00000079313" "grey" "M0"
"ENSG00000079332" "grey" "M0"
"ENSG00000079335" "grey" "M0"
"ENSG00000079387" "grey" "M0"
"ENSG00000079432" "grey" "M0"
"ENSG00000079435" "red" "M4"
"ENSG00000079459" "grey" "M0"
"ENSG00000079462" "grey" "M0"
"ENSG00000079482" "turquoise" "M1"
"ENSG00000079616" "grey" "M0"
"ENSG00000079691" "grey" "M0"
"ENSG00000079739" "red" "M4"
"ENSG00000079785" "grey" "M0"
"ENSG00000079805" "grey" "M0"
"ENSG00000079819" "grey" "M0"
"ENSG00000079931" "grey" "M0"
"ENSG00000079950" "grey" "M0"
"ENSG00000079974" "grey" "M0"
"ENSG00000079999" "purple" "M8"
"ENSG00000080189" "grey" "M0"
"ENSG00000080200" "grey" "M0"
"ENSG00000080298" "magenta" "M7"
"ENSG00000080345" "grey" "M0"
"ENSG00000080371" "yellow" "M2"
"ENSG00000080503" "brown" "M11"
"ENSG00000080546" "grey" "M0"
"ENSG00000080603" "grey" "M0"
"ENSG00000080608" "yellow" "M2"
"ENSG00000080802" "grey" "M0"
"ENSG00000080815" "grey" "M0"
"ENSG00000080819" "grey" "M0"
"ENSG00000080822" "grey" "M0"
"ENSG00000080823" "pink" "M6"
"ENSG00000080824" "yellow" "M2"
"ENSG00000080839" "magenta" "M7"
"ENSG00000080845" "grey" "M0"
"ENSG00000080947" "turquoise" "M1"
"ENSG00000080986" "grey" "M0"
"ENSG00000081014" "grey" "M0"
"ENSG00000081019" "magenta" "M7"
"ENSG00000081026" "grey" "M0"
"ENSG00000081059" "pink" "M6"
"ENSG00000081087" "yellow" "M2"
"ENSG00000081138" "magenta" "M7"
"ENSG00000081154" "grey" "M0"
"ENSG00000081177" "turquoise" "M1"
"ENSG00000081181" "pink" "M6"
"ENSG00000081189" "red" "M4"
"ENSG00000081307" "grey" "M0"
"ENSG00000081320" "brown" "M11"
"ENSG00000081377" "pink" "M6"
"ENSG00000081386" "grey" "M0"
"ENSG00000081479" "grey" "M0"
"ENSG00000081665" "grey" "M0"
"ENSG00000081692" "purple" "M8"
"ENSG00000081721" "grey" "M0"
"ENSG00000081760" "grey" "M0"
"ENSG00000081791" "grey" "M0"
"ENSG00000081803" "pink" "M6"
"ENSG00000081842" "grey" "M0"
"ENSG00000081870" "grey" "M0"
"ENSG00000081913" "magenta" "M7"
"ENSG00000082014" "turquoise" "M1"
"ENSG00000082068" "grey" "M0"
"ENSG00000082146" "blue" "M10"
"ENSG00000082153" "blue" "M10"
"ENSG00000082212" "magenta" "M7"
"ENSG00000082213" "grey" "M0"
"ENSG00000082258" "grey" "M0"
"ENSG00000082269" "magenta" "M7"
"ENSG00000082397" "red" "M4"
"ENSG00000082438" "grey" "M0"
"ENSG00000082458" "turquoise" "M1"
"ENSG00000082482" "grey" "M0"
"ENSG00000082497" "greenyellow" "M9"
"ENSG00000082512" "red" "M4"
"ENSG00000082515" "grey" "M0"
"ENSG00000082516" "grey" "M0"
"ENSG00000082641" "grey" "M0"
"ENSG00000082684" "grey" "M0"
"ENSG00000082701" "grey" "M0"
"ENSG00000082781" "brown" "M11"
"ENSG00000082805" "black" "M5"
"ENSG00000082898" "grey" "M0"
"ENSG00000082996" "grey" "M0"
"ENSG00000083093" "grey" "M0"
"ENSG00000083097" "turquoise" "M1"
"ENSG00000083099" "grey" "M0"
"ENSG00000083123" "pink" "M6"
"ENSG00000083168" "grey" "M0"
"ENSG00000083223" "grey" "M0"
"ENSG00000083290" "black" "M5"
"ENSG00000083312" "grey" "M0"
"ENSG00000083444" "greenyellow" "M9"
"ENSG00000083457" "grey" "M0"
"ENSG00000083520" "grey" "M0"
"ENSG00000083535" "grey" "M0"
"ENSG00000083544" "grey" "M0"
"ENSG00000083635" "yellow" "M2"
"ENSG00000083642" "grey" "M0"
"ENSG00000083720" "yellow" "M2"
"ENSG00000083750" "pink" "M6"
"ENSG00000083799" "black" "M5"
"ENSG00000083812" "yellow" "M2"
"ENSG00000083814" "turquoise" "M1"
"ENSG00000083817" "grey" "M0"
"ENSG00000083828" "turquoise" "M1"
"ENSG00000083838" "turquoise" "M1"
"ENSG00000083844" "grey" "M0"
"ENSG00000083845" "grey" "M0"
"ENSG00000083857" "grey" "M0"
"ENSG00000083896" "grey" "M0"
"ENSG00000083937" "grey" "M0"
"ENSG00000084070" "grey" "M0"
"ENSG00000084072" "grey" "M0"
"ENSG00000084073" "yellow" "M2"
"ENSG00000084090" "grey" "M0"
"ENSG00000084092" "red" "M4"
"ENSG00000084093" "grey" "M0"
"ENSG00000084112" "grey" "M0"
"ENSG00000084207" "pink" "M6"
"ENSG00000084234" "grey" "M0"
"ENSG00000084444" "magenta" "M7"
"ENSG00000084463" "grey" "M0"
"ENSG00000084623" "grey" "M0"
"ENSG00000084628" "grey" "M0"
"ENSG00000084652" "grey" "M0"
"ENSG00000084676" "grey" "M0"
"ENSG00000084693" "pink" "M6"
"ENSG00000084710" "turquoise" "M1"
"ENSG00000084731" "turquoise" "M1"
"ENSG00000084733" "grey" "M0"
"ENSG00000084754" "grey" "M0"
"ENSG00000084764" "turquoise" "M1"
"ENSG00000084774" "red" "M4"
"ENSG00000085063" "black" "M5"
"ENSG00000085117" "pink" "M6"
"ENSG00000085185" "black" "M5"
"ENSG00000085224" "grey" "M0"
"ENSG00000085231" "grey" "M0"
"ENSG00000085274" "grey" "M0"
"ENSG00000085276" "black" "M5"
"ENSG00000085365" "turquoise" "M1"
"ENSG00000085377" "grey" "M0"
"ENSG00000085382" "grey" "M0"
"ENSG00000085415" "yellow" "M2"
"ENSG00000085433" "grey" "M0"
"ENSG00000085449" "grey" "M0"
"ENSG00000085491" "yellow" "M2"
"ENSG00000085511" "grey" "M0"
"ENSG00000085514" "grey" "M0"
"ENSG00000085552" "turquoise" "M1"
"ENSG00000085644" "red" "M4"
"ENSG00000085662" "grey" "M0"
"ENSG00000085719" "grey" "M0"
"ENSG00000085721" "yellow" "M2"
"ENSG00000085733" "grey" "M0"
"ENSG00000085760" "grey" "M0"
"ENSG00000085788" "grey" "M0"
"ENSG00000085832" "grey" "M0"
"ENSG00000085840" "magenta" "M7"
"ENSG00000085871" "grey" "M0"
"ENSG00000085872" "grey" "M0"
"ENSG00000085978" "grey" "M0"
"ENSG00000085982" "grey" "M0"
"ENSG00000085998" "grey" "M0"
"ENSG00000085999" "grey" "M0"
"ENSG00000086015" "grey" "M0"
"ENSG00000086061" "yellow" "M2"
"ENSG00000086062" "greenyellow" "M9"
"ENSG00000086065" "grey" "M0"
"ENSG00000086102" "grey" "M0"
"ENSG00000086189" "yellow" "M2"
"ENSG00000086200" "grey" "M0"
"ENSG00000086232" "grey" "M0"
"ENSG00000086289" "grey" "M0"
"ENSG00000086300" "grey" "M0"
"ENSG00000086475" "grey" "M0"
"ENSG00000086504" "grey" "M0"
"ENSG00000086544" "black" "M5"
"ENSG00000086589" "grey" "M0"
"ENSG00000086598" "yellow" "M2"
"ENSG00000086619" "red" "M4"
"ENSG00000086666" "grey" "M0"
"ENSG00000086712" "yellow" "M2"
"ENSG00000086758" "grey" "M0"
"ENSG00000086827" "grey" "M0"
"ENSG00000086848" "grey" "M0"
"ENSG00000087008" "grey" "M0"
"ENSG00000087053" "grey" "M0"
"ENSG00000087074" "blue" "M10"
"ENSG00000087076" "pink" "M6"
"ENSG00000087077" "grey" "M0"
"ENSG00000087086" "greenyellow" "M9"
"ENSG00000087087" "grey" "M0"
"ENSG00000087088" "grey" "M0"
"ENSG00000087095" "magenta" "M7"
"ENSG00000087111" "grey" "M0"
"ENSG00000087116" "black" "M5"
"ENSG00000087152" "grey" "M0"
"ENSG00000087157" "grey" "M0"
"ENSG00000087191" "grey" "M0"
"ENSG00000087206" "grey" "M0"
"ENSG00000087245" "greenyellow" "M9"
"ENSG00000087253" "purple" "M8"
"ENSG00000087258" "grey" "M0"
"ENSG00000087263" "purple" "M8"
"ENSG00000087266" "red" "M4"
"ENSG00000087269" "yellow" "M2"
"ENSG00000087274" "grey" "M0"
"ENSG00000087299" "grey" "M0"
"ENSG00000087301" "pink" "M6"
"ENSG00000087302" "grey" "M0"
"ENSG00000087303" "grey" "M0"
"ENSG00000087338" "grey" "M0"
"ENSG00000087365" "grey" "M0"
"ENSG00000087448" "yellow" "M2"
"ENSG00000087460" "grey" "M0"
"ENSG00000087470" "grey" "M0"
"ENSG00000087495" "black" "M5"
"ENSG00000087502" "grey" "M0"
"ENSG00000087510" "black" "M5"
"ENSG00000087586" "grey" "M0"
"ENSG00000087842" "brown" "M11"
"ENSG00000087884" "greenyellow" "M9"
"ENSG00000087903" "turquoise" "M1"
"ENSG00000087995" "grey" "M0"
"ENSG00000088035" "grey" "M0"
"ENSG00000088038" "grey" "M0"
"ENSG00000088179" "turquoise" "M1"
"ENSG00000088205" "yellow" "M2"
"ENSG00000088247" "grey" "M0"
"ENSG00000088256" "grey" "M0"
"ENSG00000088280" "turquoise" "M1"
"ENSG00000088298" "red" "M4"
"ENSG00000088305" "grey" "M0"
"ENSG00000088325" "grey" "M0"
"ENSG00000088356" "yellow" "M2"
"ENSG00000088367" "grey" "M0"
"ENSG00000088387" "grey" "M0"
"ENSG00000088448" "grey" "M0"
"ENSG00000088451" "yellow" "M2"
"ENSG00000088538" "pink" "M6"
"ENSG00000088543" "turquoise" "M1"
"ENSG00000088682" "grey" "M0"
"ENSG00000088756" "red" "M4"
"ENSG00000088766" "yellow" "M2"
"ENSG00000088812" "grey" "M0"
"ENSG00000088826" "grey" "M0"
"ENSG00000088832" "purple" "M8"
"ENSG00000088833" "grey" "M0"
"ENSG00000088836" "black" "M5"
"ENSG00000088854" "turquoise" "M1"
"ENSG00000088876" "turquoise" "M1"
"ENSG00000088881" "turquoise" "M1"
"ENSG00000088882" "red" "M4"
"ENSG00000088888" "turquoise" "M1"
"ENSG00000088899" "black" "M5"
"ENSG00000088930" "grey" "M0"
"ENSG00000088970" "red" "M4"
"ENSG00000088986" "yellow" "M2"
"ENSG00000089006" "grey" "M0"
"ENSG00000089009" "blue" "M10"
"ENSG00000089022" "grey" "M0"
"ENSG00000089048" "yellow" "M2"
"ENSG00000089050" "grey" "M0"
"ENSG00000089053" "grey" "M0"
"ENSG00000089057" "magenta" "M7"
"ENSG00000089060" "black" "M5"
"ENSG00000089063" "grey" "M0"
"ENSG00000089091" "turquoise" "M1"
"ENSG00000089094" "grey" "M0"
"ENSG00000089123" "grey" "M0"
"ENSG00000089154" "grey" "M0"
"ENSG00000089157" "blue" "M10"
"ENSG00000089159" "purple" "M8"
"ENSG00000089163" "turquoise" "M1"
"ENSG00000089177" "grey" "M0"
"ENSG00000089195" "yellow" "M2"
"ENSG00000089220" "grey" "M0"
"ENSG00000089234" "grey" "M0"
"ENSG00000089248" "grey" "M0"
"ENSG00000089280" "grey" "M0"
"ENSG00000089289" "grey" "M0"
"ENSG00000089335" "grey" "M0"
"ENSG00000089351" "red" "M4"
"ENSG00000089472" "red" "M4"
"ENSG00000089486" "grey" "M0"
"ENSG00000089597" "grey" "M0"
"ENSG00000089639" "red" "M4"
"ENSG00000089682" "pink" "M6"
"ENSG00000089685" "grey" "M0"
"ENSG00000089692" "grey" "M0"
"ENSG00000089693" "grey" "M0"
"ENSG00000089723" "turquoise" "M1"
"ENSG00000089737" "grey" "M0"
"ENSG00000089775" "turquoise" "M1"
"ENSG00000089818" "grey" "M0"
"ENSG00000089876" "grey" "M0"
"ENSG00000089902" "grey" "M0"
"ENSG00000089916" "grey" "M0"
"ENSG00000090006" "turquoise" "M1"
"ENSG00000090013" "greenyellow" "M9"
"ENSG00000090020" "grey" "M0"
"ENSG00000090054" "grey" "M0"
"ENSG00000090060" "grey" "M0"
"ENSG00000090061" "grey" "M0"
"ENSG00000090097" "pink" "M6"
"ENSG00000090238" "black" "M5"
"ENSG00000090263" "purple" "M8"
"ENSG00000090266" "purple" "M8"
"ENSG00000090273" "purple" "M8"
"ENSG00000090316" "grey" "M0"
"ENSG00000090339" "greenyellow" "M9"
"ENSG00000090372" "grey" "M0"
"ENSG00000090432" "grey" "M0"
"ENSG00000090447" "grey" "M0"
"ENSG00000090470" "grey" "M0"
"ENSG00000090487" "grey" "M0"
"ENSG00000090520" "brown" "M11"
"ENSG00000090530" "purple" "M8"
"ENSG00000090565" "grey" "M0"
"ENSG00000090581" "red" "M4"
"ENSG00000090612" "grey" "M0"
"ENSG00000090615" "grey" "M0"
"ENSG00000090621" "grey" "M0"
"ENSG00000090661" "pink" "M6"
"ENSG00000090674" "red" "M4"
"ENSG00000090686" "grey" "M0"
"ENSG00000090776" "black" "M5"
"ENSG00000090857" "grey" "M0"
"ENSG00000090861" "greenyellow" "M9"
"ENSG00000090863" "red" "M4"
"ENSG00000090889" "grey" "M0"
