"Symbol" "moduleLabel"
"ENSG00000198756" "M13"
"ENSG00000198759" "M0"
"ENSG00000198763" "M9"
"ENSG00000198780" "M2"
"ENSG00000198783" "M0"
"ENSG00000198785" "M0"
"ENSG00000198786" "M0"
"ENSG00000198791" "M0"
"ENSG00000198792" "M0"
"ENSG00000198793" "M0"
"ENSG00000198794" "M1"
"ENSG00000198795" "M0"
"ENSG00000198796" "M6"
"ENSG00000198797" "M0"
"ENSG00000198799" "M0"
"ENSG00000198804" "M0"
"ENSG00000198805" "M0"
"ENSG00000198814" "M14"
"ENSG00000198815" "M0"
"ENSG00000198816" "M17"
"ENSG00000198818" "M0"
"ENSG00000198822" "M0"
"ENSG00000198824" "M0"
"ENSG00000198825" "M1"
"ENSG00000198826" "M11"
"ENSG00000198830" "M11"
"ENSG00000198832" "M0"
"ENSG00000198833" "M0"
"ENSG00000198835" "M0"
"ENSG00000198836" "M0"
"ENSG00000198837" "M0"
"ENSG00000198838" "M0"
"ENSG00000198839" "M0"
"ENSG00000198840" "M0"
"ENSG00000198841" "M0"
"ENSG00000198843" "M0"
"ENSG00000198846" "M10"
"ENSG00000198853" "M0"
"ENSG00000198855" "M0"
"ENSG00000198856" "M20"
"ENSG00000198857" "M0"
"ENSG00000198858" "M0"
"ENSG00000198860" "M9"
"ENSG00000198862" "M0"
"ENSG00000198863" "M0"
"ENSG00000198868" "M0"
"ENSG00000198870" "M0"
"ENSG00000198873" "M3"
"ENSG00000198874" "M9"
"ENSG00000198876" "M20"
"ENSG00000198879" "M0"
"ENSG00000198886" "M0"
"ENSG00000198887" "M0"
"ENSG00000198888" "M0"
"ENSG00000198890" "M0"
"ENSG00000198892" "M0"
"ENSG00000198894" "M0"
"ENSG00000198898" "M0"
"ENSG00000198899" "M0"
"ENSG00000198900" "M0"
"ENSG00000198901" "M11"
"ENSG00000198908" "M0"
"ENSG00000198909" "M0"
"ENSG00000198910" "M1"
"ENSG00000198911" "M2"
"ENSG00000198912" "M13"
"ENSG00000198914" "M13"
"ENSG00000198917" "M0"
"ENSG00000198918" "M19"
"ENSG00000198919" "M7"
"ENSG00000198920" "M0"
"ENSG00000198924" "M3"
"ENSG00000198925" "M0"
"ENSG00000198929" "M8"
"ENSG00000198931" "M0"
"ENSG00000198932" "M2"
"ENSG00000198933" "M0"
"ENSG00000198934" "M1"
"ENSG00000198937" "M0"
"ENSG00000198938" "M0"
"ENSG00000198939" "M0"
"ENSG00000198945" "M0"
"ENSG00000198947" "M0"
"ENSG00000198948" "M0"
"ENSG00000198951" "M0"
"ENSG00000198952" "M0"
"ENSG00000198954" "M0"
"ENSG00000198960" "M18"
"ENSG00000198961" "M2"
"ENSG00000198964" "M0"
"ENSG00000199023" "M0"
"ENSG00000199024" "M0"
"ENSG00000199036" "M15"
"ENSG00000199038" "M0"
"ENSG00000199053" "M0"
"ENSG00000199059" "M0"
"ENSG00000199133" "M0"
"ENSG00000199172" "M8"
"ENSG00000199179" "M0"
"ENSG00000199226" "M0"
"ENSG00000199266" "M0"
"ENSG00000199325" "M1"
"ENSG00000199331" "M0"
"ENSG00000199332" "M0"
"ENSG00000199377" "M0"
"ENSG00000199394" "M0"
"ENSG00000199436" "M0"
"ENSG00000199476" "M0"
"ENSG00000199497" "M14"
"ENSG00000199697" "M0"
"ENSG00000199719" "M0"
"ENSG00000199753" "M15"
"ENSG00000199804" "M0"
"ENSG00000199833" "M0"
"ENSG00000200090" "M0"
"ENSG00000200127" "M0"
"ENSG00000200154" "M0"
"ENSG00000200170" "M0"
"ENSG00000200237" "M0"
"ENSG00000200253" "M0"
"ENSG00000200350" "M0"
"ENSG00000200356" "M0"
"ENSG00000200534" "M7"
"ENSG00000200550" "M2"
"ENSG00000200680" "M0"
"ENSG00000200693" "M0"
"ENSG00000200714" "M0"
"ENSG00000200737" "M0"
"ENSG00000200742" "M7"
"ENSG00000200769" "M0"
"ENSG00000200788" "M0"
"ENSG00000200879" "M0"
"ENSG00000200913" "M8"
"ENSG00000200914" "M0"
"ENSG00000200917" "M0"
"ENSG00000200924" "M0"
"ENSG00000200966" "M0"
"ENSG00000201136" "M0"
"ENSG00000201207" "M0"
"ENSG00000201217" "M0"
"ENSG00000201302" "M0"
"ENSG00000201457" "M0"
"ENSG00000201492" "M0"
"ENSG00000201496" "M0"
"ENSG00000201499" "M0"
"ENSG00000201512" "M0"
"ENSG00000201555" "M0"
"ENSG00000201563" "M1"
"ENSG00000201579" "M0"
"ENSG00000201678" "M0"
"ENSG00000201700" "M0"
"ENSG00000201709" "M0"
"ENSG00000201772" "M0"
"ENSG00000201785" "M0"
"ENSG00000201820" "M0"
"ENSG00000201900" "M0"
"ENSG00000201969" "M1"
"ENSG00000201988" "M0"
"ENSG00000202058" "M0"
"ENSG00000202078" "M0"
"ENSG00000202079" "M0"
"ENSG00000202107" "M0"
"ENSG00000202146" "M1"
"ENSG00000202150" "M0"
"ENSG00000202198" "M0"
"ENSG00000202279" "M0"
"ENSG00000202290" "M0"
"ENSG00000202314" "M7"
"ENSG00000202337" "M0"
"ENSG00000202343" "M0"
"ENSG00000202358" "M0"
"ENSG00000202382" "M0"
"ENSG00000202408" "M0"
"ENSG00000202441" "M0"
"ENSG00000202461" "M0"
"ENSG00000202566" "M0"
"ENSG00000203288" "M3"
"ENSG00000203326" "M0"
"ENSG00000203362" "M0"
"ENSG00000203472" "M0"
"ENSG00000203485" "M3"
"ENSG00000203497" "M0"
"ENSG00000203602" "M0"
"ENSG00000203615" "M3"
"ENSG00000203644" "M0"
"ENSG00000203666" "M0"
"ENSG00000203667" "M5"
"ENSG00000203668" "M12"
"ENSG00000203684" "M0"
"ENSG00000203685" "M17"
"ENSG00000203691" "M0"
"ENSG00000203705" "M0"
"ENSG00000203706" "M0"
"ENSG00000203727" "M0"
"ENSG00000203760" "M12"
"ENSG00000203761" "M0"
"ENSG00000203772" "M1"
"ENSG00000203778" "M7"
"ENSG00000203780" "M0"
"ENSG00000203791" "M1"
"ENSG00000203805" "M6"
"ENSG00000203813" "M9"
"ENSG00000203819" "M0"
"ENSG00000203867" "M13"
"ENSG00000203875" "M20"
"ENSG00000203877" "M7"
"ENSG00000203879" "M0"
"ENSG00000203880" "M0"
"ENSG00000203896" "M0"
"ENSG00000203900" "M0"
"ENSG00000203930" "M2"
"ENSG00000203950" "M0"
"ENSG00000203952" "M0"
"ENSG00000203965" "M0"
"ENSG00000203993" "M15"
"ENSG00000204052" "M0"
"ENSG00000204054" "M0"
"ENSG00000204060" "M0"
"ENSG00000204065" "M0"
"ENSG00000204070" "M0"
"ENSG00000204084" "M8"
"ENSG00000204103" "M0"
"ENSG00000204104" "M0"
"ENSG00000204116" "M14"
"ENSG00000204120" "M0"
"ENSG00000204128" "M1"
"ENSG00000204130" "M2"
"ENSG00000204138" "M0"
"ENSG00000204147" "M0"
"ENSG00000204149" "M5"
"ENSG00000204160" "M0"
"ENSG00000204175" "M1"
"ENSG00000204176" "M0"
"ENSG00000204178" "M0"
"ENSG00000204186" "M0"
"ENSG00000204209" "M0"
"ENSG00000204217" "M0"
"ENSG00000204220" "M9"
"ENSG00000204227" "M0"
"ENSG00000204228" "M0"
"ENSG00000204231" "M0"
"ENSG00000204237" "M0"
"ENSG00000204248" "M3"
"ENSG00000204256" "M0"
"ENSG00000204262" "M4"
"ENSG00000204264" "M0"
"ENSG00000204267" "M2"
"ENSG00000204271" "M0"
"ENSG00000204272" "M0"
"ENSG00000204291" "M0"
"ENSG00000204304" "M0"
"ENSG00000204305" "M0"
"ENSG00000204308" "M0"
"ENSG00000204310" "M0"
"ENSG00000204311" "M1"
"ENSG00000204314" "M0"
"ENSG00000204315" "M0"
"ENSG00000204316" "M0"
"ENSG00000204338" "M0"
"ENSG00000204344" "M0"
"ENSG00000204347" "M0"
"ENSG00000204348" "M0"
"ENSG00000204351" "M0"
"ENSG00000204356" "M15"
"ENSG00000204366" "M18"
"ENSG00000204370" "M0"
"ENSG00000204371" "M0"
"ENSG00000204377" "M0"
"ENSG00000204386" "M0"
"ENSG00000204387" "M18"
"ENSG00000204388" "M6"
"ENSG00000204389" "M0"
"ENSG00000204392" "M0"
"ENSG00000204394" "M18"
"ENSG00000204396" "M20"
"ENSG00000204406" "M10"
"ENSG00000204420" "M0"
"ENSG00000204421" "M3"
"ENSG00000204428" "M3"
"ENSG00000204435" "M0"
"ENSG00000204438" "M8"
"ENSG00000204439" "M0"
"ENSG00000204442" "M2"
"ENSG00000204444" "M0"
"ENSG00000204463" "M0"
"ENSG00000204469" "M0"
"ENSG00000204498" "M18"
"ENSG00000204514" "M0"
"ENSG00000204519" "M10"
"ENSG00000204520" "M14"
"ENSG00000204524" "M15"
"ENSG00000204525" "M0"
"ENSG00000204531" "M0"
"ENSG00000204533" "M19"
"ENSG00000204536" "M5"
"ENSG00000204556" "M0"
"ENSG00000204560" "M0"
"ENSG00000204564" "M0"
"ENSG00000204568" "M0"
"ENSG00000204569" "M0"
"ENSG00000204574" "M0"
"ENSG00000204576" "M0"
"ENSG00000204580" "M15"
"ENSG00000204590" "M0"
"ENSG00000204592" "M6"
"ENSG00000204599" "M0"
"ENSG00000204604" "M0"
"ENSG00000204611" "M0"
"ENSG00000204618" "M15"
"ENSG00000204619" "M0"
"ENSG00000204624" "M0"
"ENSG00000204628" "M8"
"ENSG00000204634" "M2"
"ENSG00000204650" "M0"
"ENSG00000204673" "M0"
"ENSG00000204681" "M1"
"ENSG00000204682" "M18"
"ENSG00000204685" "M18"
"ENSG00000204713" "M0"
"ENSG00000204764" "M2"
"ENSG00000204767" "M3"
"ENSG00000204789" "M2"
"ENSG00000204815" "M9"
"ENSG00000204822" "M0"
"ENSG00000204837" "M7"
"ENSG00000204839" "M5"
"ENSG00000204842" "M0"
"ENSG00000204843" "M0"
"ENSG00000204851" "M1"
"ENSG00000204852" "M7"
"ENSG00000204856" "M2"
"ENSG00000204859" "M5"
"ENSG00000204869" "M0"
"ENSG00000204899" "M14"
"ENSG00000204920" "M0"
"ENSG00000204922" "M0"
"ENSG00000204934" "M0"
"ENSG00000204946" "M10"
"ENSG00000204947" "M0"
"ENSG00000204950" "M0"
"ENSG00000204954" "M0"
"ENSG00000204967" "M0"
"ENSG00000204969" "M0"
"ENSG00000204977" "M0"
"ENSG00000204991" "M0"
"ENSG00000205041" "M3"
"ENSG00000205060" "M0"
"ENSG00000205078" "M3"
"ENSG00000205084" "M7"
"ENSG00000205085" "M0"
"ENSG00000205090" "M0"
"ENSG00000205116" "M0"
"ENSG00000205129" "M7"
"ENSG00000205133" "M2"
"ENSG00000205138" "M0"
"ENSG00000205155" "M0"
"ENSG00000205189" "M0"
"ENSG00000205208" "M0"
"ENSG00000205213" "M20"
"ENSG00000205246" "M0"
"ENSG00000205250" "M0"
"ENSG00000205268" "M0"
"ENSG00000205269" "M0"
"ENSG00000205302" "M0"
"ENSG00000205309" "M0"
"ENSG00000205323" "M0"
"ENSG00000205336" "M0"
"ENSG00000205339" "M0"
"ENSG00000205352" "M0"
"ENSG00000205356" "M0"
"ENSG00000205363" "M1"
"ENSG00000205403" "M13"
"ENSG00000205423" "M0"
"ENSG00000205464" "M6"
"ENSG00000205476" "M18"
"ENSG00000205485" "M5"
"ENSG00000205531" "M0"
"ENSG00000205542" "M0"
"ENSG00000205544" "M0"
"ENSG00000205559" "M0"
"ENSG00000205571" "M0"
"ENSG00000205578" "M20"
"ENSG00000205581" "M0"
"ENSG00000205593" "M15"
"ENSG00000205611" "M20"
"ENSG00000205629" "M0"
"ENSG00000205643" "M0"
"ENSG00000205659" "M14"
"ENSG00000205664" "M0"
"ENSG00000205670" "M0"
"ENSG00000205683" "M8"
"ENSG00000205702" "M0"
"ENSG00000205704" "M0"
"ENSG00000205707" "M0"
"ENSG00000205726" "M0"
"ENSG00000205730" "M0"
"ENSG00000205746" "M0"
"ENSG00000205758" "M0"
"ENSG00000205763" "M1"
"ENSG00000205765" "M0"
"ENSG00000205791" "M0"
"ENSG00000205795" "M0"
"ENSG00000205808" "M0"
"ENSG00000205856" "M0"
"ENSG00000205869" "M0"
"ENSG00000205903" "M5"
"ENSG00000205929" "M0"
"ENSG00000205937" "M0"
"ENSG00000205959" "M0"
"ENSG00000205978" "M4"
"ENSG00000205981" "M0"
"ENSG00000206052" "M14"
"ENSG00000206053" "M0"
"ENSG00000206077" "M0"
"ENSG00000206082" "M0"
"ENSG00000206140" "M0"
"ENSG00000206149" "M0"
"ENSG00000206176" "M0"
"ENSG00000206417" "M0"
"ENSG00000206418" "M0"
"ENSG00000206432" "M18"
"ENSG00000206503" "M3"
"ENSG00000206527" "M12"
"ENSG00000206530" "M0"
"ENSG00000206532" "M18"
"ENSG00000206535" "M0"
"ENSG00000206538" "M0"
"ENSG00000206557" "M0"
"ENSG00000206560" "M0"
"ENSG00000206561" "M15"
"ENSG00000206562" "M0"
"ENSG00000206567" "M2"
"ENSG00000206573" "M0"
"ENSG00000206579" "M7"
"ENSG00000206612" "M0"
"ENSG00000206621" "M0"
"ENSG00000206630" "M9"
"ENSG00000206634" "M0"
"ENSG00000206674" "M5"
"ENSG00000206712" "M0"
"ENSG00000206715" "M0"
"ENSG00000206739" "M0"
"ENSG00000206754" "M0"
"ENSG00000206762" "M0"
"ENSG00000206814" "M0"
"ENSG00000206838" "M0"
"ENSG00000206885" "M0"
"ENSG00000206897" "M0"
"ENSG00000206913" "M0"
"ENSG00000206989" "M0"
"ENSG00000206991" "M0"
"ENSG00000207001" "M0"
"ENSG00000207003" "M0"
"ENSG00000207031" "M0"
"ENSG00000207047" "M0"
"ENSG00000207063" "M0"
"ENSG00000207093" "M0"
"ENSG00000207129" "M0"
"ENSG00000207133" "M0"
"ENSG00000207137" "M0"
"ENSG00000207146" "M1"
"ENSG00000207181" "M0"
"ENSG00000207200" "M0"
"ENSG00000207217" "M0"
"ENSG00000207234" "M0"
"ENSG00000207279" "M0"
"ENSG00000207280" "M0"
"ENSG00000207291" "M2"
"ENSG00000207297" "M0"
"ENSG00000207325" "M0"
"ENSG00000207336" "M0"
"ENSG00000207342" "M0"
"ENSG00000207359" "M0"
"ENSG00000207361" "M0"
"ENSG00000207370" "M0"
"ENSG00000207383" "M0"
"ENSG00000207425" "M0"
"ENSG00000207442" "M0"
"ENSG00000207523" "M15"
"ENSG00000207525" "M0"
"ENSG00000207547" "M0"
"ENSG00000207554" "M3"
"ENSG00000207561" "M0"
"ENSG00000207571" "M0"
"ENSG00000207585" "M0"
"ENSG00000207586" "M0"
"ENSG00000207609" "M0"
"ENSG00000207611" "M0"
"ENSG00000207631" "M0"
"ENSG00000207635" "M0"
"ENSG00000207647" "M0"
"ENSG00000207650" "M15"
"ENSG00000207652" "M12"
"ENSG00000207696" "M0"
"ENSG00000207697" "M0"
"ENSG00000207721" "M14"
"ENSG00000207736" "M3"
"ENSG00000207741" "M0"
"ENSG00000207757" "M0"
"ENSG00000207770" "M0"
"ENSG00000207816" "M19"
"ENSG00000207863" "M0"
"ENSG00000207949" "M4"
"ENSG00000207955" "M15"
"ENSG00000207959" "M0"
"ENSG00000207971" "M0"
"ENSG00000208028" "M0"
"ENSG00000208036" "M0"
"ENSG00000208317" "M0"
"ENSG00000208772" "M3"
"ENSG00000209482" "M5"
"ENSG00000210049" "M5"
"ENSG00000210082" "M5"
"ENSG00000210196" "M0"
"ENSG00000211445" "M0"
"ENSG00000211450" "M0"
"ENSG00000211451" "M0"
"ENSG00000211455" "M0"
"ENSG00000211456" "M0"
"ENSG00000211459" "M5"
"ENSG00000211460" "M20"
"ENSG00000211482" "M0"
"ENSG00000211491" "M0"
"ENSG00000211553" "M0"
"ENSG00000211574" "M0"
"ENSG00000211575" "M0"
"ENSG00000211581" "M0"
"ENSG00000211584" "M0"
"ENSG00000211825" "M0"
"ENSG00000211829" "M0"
"ENSG00000211997" "M0"
"ENSG00000212027" "M0"
"ENSG00000212124" "M0"
"ENSG00000212125" "M0"
"ENSG00000212135" "M0"
"ENSG00000212175" "M0"
"ENSG00000212237" "M19"
"ENSG00000212304" "M7"
"ENSG00000212371" "M15"
"ENSG00000212380" "M0"
"ENSG00000212452" "M0"
"ENSG00000212493" "M0"
"ENSG00000212536" "M0"
"ENSG00000212541" "M8"
"ENSG00000212588" "M0"
"ENSG00000212607" "M0"
"ENSG00000212664" "M0"
"ENSG00000212670" "M0"
"ENSG00000212694" "M5"
"ENSG00000212719" "M0"
"ENSG00000212747" "M0"
"ENSG00000212802" "M19"
"ENSG00000212864" "M1"
"ENSG00000212907" "M9"
"ENSG00000212978" "M0"
"ENSG00000212998" "M1"
"ENSG00000213015" "M17"
"ENSG00000213020" "M0"
"ENSG00000213023" "M1"
"ENSG00000213024" "M0"
"ENSG00000213047" "M0"
"ENSG00000213062" "M0"
"ENSG00000213064" "M16"
"ENSG00000213066" "M7"
"ENSG00000213079" "M0"
"ENSG00000213088" "M1"
"ENSG00000213096" "M0"
"ENSG00000213123" "M0"
"ENSG00000213135" "M0"
"ENSG00000213139" "M0"
"ENSG00000213160" "M0"
"ENSG00000213186" "M0"
"ENSG00000213190" "M0"
"ENSG00000213199" "M5"
"ENSG00000213213" "M0"
"ENSG00000213222" "M0"
"ENSG00000213240" "M0"
"ENSG00000213246" "M0"
"ENSG00000213281" "M0"
"ENSG00000213300" "M19"
"ENSG00000213337" "M0"
"ENSG00000213339" "M0"
"ENSG00000213341" "M0"
"ENSG00000213347" "M11"
"ENSG00000213366" "M0"
"ENSG00000213380" "M0"
"ENSG00000213390" "M0"
"ENSG00000213391" "M0"
"ENSG00000213398" "M5"
"ENSG00000213402" "M0"
"ENSG00000213420" "M0"
"ENSG00000213442" "M19"
"ENSG00000213443" "M0"
"ENSG00000213445" "M1"
"ENSG00000213462" "M0"
"ENSG00000213463" "M0"
"ENSG00000213465" "M1"
"ENSG00000213516" "M0"
"ENSG00000213519" "M0"
"ENSG00000213523" "M0"
"ENSG00000213551" "M0"
"ENSG00000213563" "M0"
"ENSG00000213585" "M0"
"ENSG00000213588" "M0"
"ENSG00000213593" "M0"
"ENSG00000213614" "M0"
"ENSG00000213619" "M0"
"ENSG00000213625" "M0"
"ENSG00000213626" "M0"
"ENSG00000213638" "M3"
"ENSG00000213639" "M12"
"ENSG00000213640" "M3"
"ENSG00000213654" "M0"
"ENSG00000213672" "M8"
"ENSG00000213676" "M0"
"ENSG00000213689" "M8"
"ENSG00000213694" "M14"
"ENSG00000213699" "M6"
"ENSG00000213700" "M0"
"ENSG00000213713" "M0"
"ENSG00000213719" "M17"
"ENSG00000213722" "M15"
"ENSG00000213741" "M19"
"ENSG00000213753" "M0"
"ENSG00000213760" "M2"
"ENSG00000213762" "M0"
"ENSG00000213777" "M0"
"ENSG00000213799" "M0"
"ENSG00000213839" "M4"
"ENSG00000213853" "M0"
"ENSG00000213859" "M0"
"ENSG00000213865" "M0"
"ENSG00000213888" "M0"
"ENSG00000213903" "M0"
"ENSG00000213918" "M0"
"ENSG00000213923" "M0"
"ENSG00000213928" "M0"
"ENSG00000213930" "M0"
"ENSG00000213965" "M0"
"ENSG00000213971" "M0"
"ENSG00000213976" "M12"
"ENSG00000213983" "M0"
"ENSG00000213995" "M0"
"ENSG00000214006" "M0"
"ENSG00000214013" "M0"
"ENSG00000214021" "M5"
"ENSG00000214022" "M0"
"ENSG00000214026" "M0"
"ENSG00000214029" "M0"
"ENSG00000214046" "M0"
"ENSG00000214050" "M0"
"ENSG00000214063" "M0"
"ENSG00000214076" "M0"
"ENSG00000214078" "M17"
"ENSG00000214087" "M0"
"ENSG00000214110" "M0"
"ENSG00000214113" "M0"
"ENSG00000214135" "M1"
"ENSG00000214160" "M0"
"ENSG00000214174" "M0"
"ENSG00000214176" "M0"
"ENSG00000214193" "M0"
"ENSG00000214194" "M0"
"ENSG00000214223" "M0"
"ENSG00000214226" "M0"
"ENSG00000214239" "M0"
"ENSG00000214253" "M0"
"ENSG00000214279" "M5"
"ENSG00000214280" "M12"
"ENSG00000214293" "M0"
"ENSG00000214300" "M0"
"ENSG00000214309" "M0"
"ENSG00000214331" "M0"
"ENSG00000214357" "M3"
"ENSG00000214367" "M0"
"ENSG00000214389" "M0"
"ENSG00000214413" "M3"
"ENSG00000214425" "M0"
"ENSG00000214439" "M0"
"ENSG00000214455" "M0"
"ENSG00000214485" "M9"
"ENSG00000214517" "M0"
"ENSG00000214530" "M0"
"ENSG00000214548" "M0"
"ENSG00000214562" "M1"
"ENSG00000214578" "M0"
"ENSG00000214595" "M0"
"ENSG00000214654" "M0"
"ENSG00000214655" "M0"
"ENSG00000214706" "M18"
"ENSG00000214753" "M0"
"ENSG00000214756" "M18"
"ENSG00000214765" "M0"
"ENSG00000214796" "M0"
"ENSG00000214820" "M0"
"ENSG00000214826" "M11"
"ENSG00000214870" "M3"
"ENSG00000214872" "M15"
"ENSG00000214941" "M0"
"ENSG00000214982" "M0"
"ENSG00000215012" "M0"
"ENSG00000215018" "M0"
"ENSG00000215021" "M0"
"ENSG00000215022" "M0"
"ENSG00000215030" "M5"
"ENSG00000215039" "M0"
"ENSG00000215041" "M0"
"ENSG00000215067" "M0"
"ENSG00000215105" "M0"
"ENSG00000215114" "M0"
"ENSG00000215146" "M0"
"ENSG00000215154" "M0"
"ENSG00000215190" "M0"
"ENSG00000215193" "M0"
"ENSG00000215196" "M2"
"ENSG00000215217" "M7"
"ENSG00000215218" "M14"
"ENSG00000215241" "M0"
"ENSG00000215251" "M0"
"ENSG00000215252" "M0"
"ENSG00000215256" "M0"
"ENSG00000215271" "M0"
"ENSG00000215301" "M0"
"ENSG00000215305" "M0"
"ENSG00000215375" "M5"
"ENSG00000215386" "M15"
"ENSG00000215397" "M16"
"ENSG00000215421" "M0"
"ENSG00000215424" "M10"
"ENSG00000215440" "M5"
"ENSG00000215447" "M14"
"ENSG00000215452" "M14"
"ENSG00000215475" "M14"
"ENSG00000215493" "M2"
"ENSG00000215513" "M20"
"ENSG00000215548" "M0"
"ENSG00000215630" "M0"
"ENSG00000215712" "M0"
"ENSG00000215717" "M0"
"ENSG00000215788" "M5"
"ENSG00000215790" "M0"
"ENSG00000215902" "M0"
"ENSG00000215908" "M0"
"ENSG00000215933" "M16"
"ENSG00000215946" "M0"
"ENSG00000216197" "M8"
"ENSG00000216775" "M0"
"ENSG00000216895" "M15"
"ENSG00000216901" "M0"
"ENSG00000217128" "M7"
"ENSG00000217165" "M2"
"ENSG00000217236" "M0"
"ENSG00000217648" "M0"
"ENSG00000217801" "M17"
"ENSG00000217889" "M0"
"ENSG00000217930" "M0"
"ENSG00000218226" "M1"
"ENSG00000218336" "M0"
"ENSG00000218416" "M0"
"ENSG00000218510" "M0"
"ENSG00000218537" "M0"
"ENSG00000218739" "M0"
"ENSG00000218891" "M17"
"ENSG00000219222" "M1"
"ENSG00000219355" "M0"
"ENSG00000219481" "M0"
"ENSG00000219545" "M0"
"ENSG00000219626" "M2"
"ENSG00000219891" "M0"
"ENSG00000219992" "M0"
"ENSG00000220201" "M0"
"ENSG00000220205" "M0"
"ENSG00000220323" "M0"
"ENSG00000220563" "M0"
"ENSG00000220749" "M0"
"ENSG00000220785" "M4"
"ENSG00000220842" "M19"
"ENSG00000220848" "M0"
"ENSG00000221025" "M0"
"ENSG00000221035" "M0"
"ENSG00000221044" "M0"
"ENSG00000221051" "M0"
"ENSG00000221069" "M0"
"ENSG00000221164" "M0"
"ENSG00000221184" "M0"
"ENSG00000221211" "M0"
"ENSG00000221246" "M0"
"ENSG00000221247" "M1"
"ENSG00000221280" "M0"
"ENSG00000221299" "M0"
"ENSG00000221322" "M0"
"ENSG00000221338" "M0"
"ENSG00000221340" "M0"
"ENSG00000221413" "M0"
"ENSG00000221491" "M0"
"ENSG00000221500" "M0"
"ENSG00000221520" "M3"
"ENSG00000221539" "M0"
"ENSG00000221540" "M0"
"ENSG00000221598" "M0"
"ENSG00000221625" "M0"
"ENSG00000221643" "M0"
"ENSG00000221676" "M0"
"ENSG00000221716" "M0"
"ENSG00000221743" "M0"
"ENSG00000221818" "M0"
"ENSG00000221821" "M0"
"ENSG00000221823" "M0"
"ENSG00000221829" "M11"
"ENSG00000221838" "M0"
"ENSG00000221866" "M0"
"ENSG00000221869" "M6"
"ENSG00000221870" "M0"
"ENSG00000221883" "M0"
"ENSG00000221886" "M0"
"ENSG00000221890" "M3"
"ENSG00000221909" "M0"
"ENSG00000221914" "M0"
"ENSG00000221916" "M0"
"ENSG00000221923" "M0"
"ENSG00000221926" "M6"
"ENSG00000221944" "M7"
"ENSG00000221946" "M1"
"ENSG00000221953" "M0"
"ENSG00000221955" "M0"
"ENSG00000221968" "M1"
"ENSG00000221978" "M0"
"ENSG00000221983" "M0"
"ENSG00000221988" "M0"
"ENSG00000221990" "M0"
"ENSG00000221995" "M1"
"ENSG00000222009" "M17"
"ENSG00000222011" "M0"
"ENSG00000222018" "M0"
"ENSG00000222046" "M0"
"ENSG00000222071" "M0"
"ENSG00000222108" "M0"
"ENSG00000222112" "M0"
"ENSG00000222267" "M0"
"ENSG00000222301" "M0"
"ENSG00000222317" "M0"
"ENSG00000222345" "M0"
"ENSG00000222365" "M0"
"ENSG00000222383" "M0"
"ENSG00000222398" "M0"
"ENSG00000222448" "M0"
"ENSG00000222552" "M0"
"ENSG00000222726" "M15"
"ENSG00000222788" "M2"
"ENSG00000222894" "M9"
"ENSG00000222937" "M0"
"ENSG00000223044" "M2"
"ENSG00000223060" "M0"
"ENSG00000223198" "M0"
"ENSG00000223249" "M0"
"ENSG00000223259" "M0"
"ENSG00000223309" "M0"
"ENSG00000223313" "M0"
"ENSG00000223356" "M0"
"ENSG00000223374" "M0"
"ENSG00000223380" "M20"
"ENSG00000223401" "M6"
"ENSG00000223431" "M1"
"ENSG00000223459" "M1"
"ENSG00000223473" "M0"
"ENSG00000223478" "M0"
"ENSG00000223482" "M0"
"ENSG00000223496" "M6"
"ENSG00000223501" "M0"
"ENSG00000223508" "M0"
"ENSG00000223546" "M0"
"ENSG00000223547" "M0"
"ENSG00000223551" "M0"
"ENSG00000223572" "M1"
"ENSG00000223591" "M2"
"ENSG00000223624" "M0"
"ENSG00000223705" "M5"
"ENSG00000223745" "M5"
"ENSG00000223749" "M4"
"ENSG00000223764" "M0"
"ENSG00000223768" "M14"
"ENSG00000223802" "M0"
"ENSG00000223804" "M0"
"ENSG00000223820" "M0"
"ENSG00000223839" "M0"
"ENSG00000223878" "M0"
"ENSG00000223891" "M0"
"ENSG00000223959" "M5"
"ENSG00000223960" "M2"
"ENSG00000224005" "M0"
"ENSG00000224020" "M18"
"ENSG00000224032" "M18"
"ENSG00000224043" "M13"
"ENSG00000224050" "M1"
"ENSG00000224051" "M0"
"ENSG00000224078" "M0"
"ENSG00000224097" "M0"
"ENSG00000224138" "M0"
"ENSG00000224152" "M0"
"ENSG00000224165" "M0"
"ENSG00000224189" "M9"
"ENSG00000224195" "M0"
"ENSG00000224223" "M14"
"ENSG00000224240" "M0"
"ENSG00000224243" "M7"
"ENSG00000224389" "M0"
"ENSG00000224420" "M6"
"ENSG00000224470" "M0"
"ENSG00000224474" "M0"
"ENSG00000224531" "M0"
"ENSG00000224543" "M0"
"ENSG00000224578" "M19"
"ENSG00000224592" "M0"
"ENSG00000224597" "M10"
"ENSG00000224616" "M3"
"ENSG00000224629" "M1"
"ENSG00000224660" "M0"
"ENSG00000224713" "M0"
"ENSG00000224717" "M2"
"ENSG00000224747" "M0"
"ENSG00000224769" "M8"
"ENSG00000224790" "M0"
"ENSG00000224818" "M0"
"ENSG00000224870" "M0"
"ENSG00000224877" "M0"
"ENSG00000224883" "M0"
"ENSG00000224886" "M0"
"ENSG00000224892" "M0"
"ENSG00000224914" "M0"
"ENSG00000224934" "M1"
"ENSG00000224940" "M1"
"ENSG00000224956" "M0"
