Ensembl,Module
ENSG00000054803,M0_Parikshak2013
ENSG00000054965,M0_Parikshak2013
ENSG00000054967,M0_Parikshak2013
ENSG00000054983,M0_Parikshak2013
ENSG00000055044,M0_Parikshak2013
ENSG00000055070,M0_Parikshak2013
ENSG00000055118,M5_Parikshak2013
ENSG00000055130,M0_Parikshak2013
ENSG00000055147,M0_Parikshak2013
ENSG00000055163,M0_Parikshak2013
ENSG00000055208,M0_Parikshak2013
ENSG00000055211,M1_Parikshak2013
ENSG00000055332,M0_Parikshak2013
ENSG00000055483,M0_Parikshak2013
ENSG00000055609,M2_Parikshak2013
