Ensembl,Module
ENSG00000141480,M3_Lombardo
ENSG00000105643,M1_Lombardo
ENSG00000113369,M0_Lombardo
ENSG00000140450,M0_Lombardo
ENSG00000100299,M1_Lombardo
ENSG00000113273,M0_Lombardo
ENSG00000006756,M1_Lombardo
ENSG00000141337,M9_Lombardo
ENSG00000164291,M3_Lombardo
ENSG00000173409,M3_Lombardo
ENSG00000099889,M0_Lombardo
ENSG00000004848,M26_Lombardo
ENSG00000214435,M0_Lombardo
ENSG00000104763,M26_Lombardo
ENSG00000065802,M0_Lombardo
ENSG00000196372,M3_Lombardo
ENSG00000115239,M1_Lombardo
ENSG00000148331,M1_Lombardo
ENSG00000177981,M14_Lombardo
ENSG00000138303,M1_Lombardo
ENSG00000100325,M1_Lombardo
ENSG00000112249,M0_Lombardo
ENSG00000139352,M1_Lombardo
ENSG00000111875,M1_Lombardo
ENSG00000141505,M0_Lombardo
ENSG00000129691,M3_Lombardo
ENSG00000126522,M0_Lombardo
ENSG00000169093,M26_Lombardo
ENSG00000070669,M3_Lombardo
ENSG00000138381,M3_Lombardo
ENSG00000108381,M0_Lombardo
ENSG00000198363,M14_Lombardo
ENSG00000174939,M0_Lombardo
ENSG00000128203,M3_Lombardo
ENSG00000169696,M0_Lombardo
ENSG00000162174,M1_Lombardo
ENSG00000130707,M26_Lombardo
ENSG00000034533,M0_Lombardo
ENSG00000148219,M0_Lombardo
ENSG00000171456,M0_Lombardo
ENSG00000143970,M0_Lombardo
ENSG00000138138,M0_Lombardo
ENSG00000283024,M0_Lombardo
ENSG00000197785,M0_Lombardo
ENSG00000167654,M14_Lombardo
ENSG00000115966,M3_Lombardo
ENSG00000162772,M24_Lombardo
ENSG00000128272,M0_Lombardo
ENSG00000169136,M25_Lombardo
ENSG00000118217,M3_Lombardo
ENSG00000166669,M0_Lombardo
ENSG00000152348,M14_Lombardo
ENSG00000145782,M1_Lombardo
ENSG00000085978,M9_Lombardo
ENSG00000281089,M9_Lombardo
ENSG00000168010,M0_Lombardo
ENSG00000144848,M0_Lombardo
ENSG00000168397,M26_Lombardo
ENSG00000057663,M9_Lombardo
ENSG00000197548,M0_Lombardo
ENSG00000198925,M13_Lombardo
ENSG00000138363,M0_Lombardo
ENSG00000149311,M12_Lombardo
ENSG00000111676,M1_Lombardo
ENSG00000168874,M12_Lombardo
ENSG00000177556,M25_Lombardo
ENSG00000206190,M0_Lombardo
ENSG00000058063,M0_Lombardo
ENSG00000105726,M0_Lombardo
ENSG00000159363,M13_Lombardo
ENSG00000127249,M1_Lombardo
ENSG00000163399,M3_Lombardo
ENSG00000018625,M1_Lombardo
ENSG00000105409,M13_Lombardo
ENSG00000143153,M3_Lombardo
ENSG00000129244,M1_Lombardo
ENSG00000069849,M0_Lombardo
ENSG00000174437,M3_Lombardo
ENSG00000074370,M0_Lombardo
ENSG00000070961,M9_Lombardo
ENSG00000157087,M3_Lombardo
ENSG00000067842,M9_Lombardo
ENSG00000058668,M9_Lombardo
ENSG00000017260,M14_Lombardo
NA,M26_Lombardo
NA,M3_Lombardo
NA,M26_Lombardo
NA,M14_Lombardo
NA,M26_Lombardo
NA,M0_Lombardo
NA,M25_Lombardo
NA,M3_Lombardo
NA,M26_Lombardo
NA,M26_Lombardo
NA,M26_Lombardo
NA,M0_Lombardo
NA,M26_Lombardo
NA,M26_Lombardo
ENSG00000125375,M0_Lombardo
ENSG00000071553,M9_Lombardo
ENSG00000182220,M3_Lombardo
ENSG00000033627,M9_Lombardo
ENSG00000185344,M0_Lombardo
ENSG00000117410,M14_Lombardo
ENSG00000185883,M26_Lombardo
ENSG00000159720,M3_Lombardo
ENSG00000113732,M1_Lombardo
ENSG00000114573,M3_Lombardo
ENSG00000147416,M3_Lombardo
ENSG00000155097,M9_Lombardo
ENSG00000100554,M3_Lombardo
ENSG00000131100,M3_Lombardo
ENSG00000250565,M0_Lombardo
ENSG00000128524,M3_Lombardo
ENSG00000136888,M0_Lombardo
ENSG00000227587,M3_Lombardo
ENSG00000226850,M3_Lombardo
ENSG00000213760,M3_Lombardo
ENSG00000234668,M3_Lombardo
ENSG00000234920,M3_Lombardo
ENSG00000230900,M3_Lombardo
ENSG00000206445,M3_Lombardo
ENSG00000047249,M3_Lombardo
ENSG00000123191,M9_Lombardo
ENSG00000132932,M13_Lombardo
ENSG00000143515,M0_Lombardo
ENSG00000054793,M9_Lombardo
ENSG00000282266,M13_Lombardo
ENSG00000166377,M13_Lombardo
ENSG00000274273,M13_Lombardo
ENSG00000123472,M9_Lombardo
ENSG00000171953,M0_Lombardo
NA,M26_Lombardo
ENSG00000175054,M1_Lombardo
ENSG00000107518,M3_Lombardo
ENSG00000085224,M14_Lombardo
ENSG00000124788,M3_Lombardo
ENSG00000130638,M14_Lombardo
ENSG00000204842,M1_Lombardo
ENSG00000168488,M0_Lombardo
ENSG00000066427,M1_Lombardo
ENSG00000162650,M13_Lombardo
ENSG00000148090,M3_Lombardo
ENSG00000115307,M1_Lombardo
ENSG00000175756,M0_Lombardo
ENSG00000158321,M1_Lombardo
ENSG00000169857,M3_Lombardo
ENSG00000135407,M0_Lombardo
ENSG00000119986,M9_Lombardo
ENSG00000103126,M1_Lombardo
ENSG00000168646,M0_Lombardo
ENSG00000167601,M1_Lombardo
ENSG00000160862,M1_Lombardo
NA,M1_Lombardo
ENSG00000163512,M3_Lombardo
ENSG00000155096,M26_Lombardo
ENSG00000273686,M27_Lombardo
ENSG00000166710,M27_Lombardo
ENSG00000169255,M9_Lombardo
ENSG00000162630,M0_Lombardo
ENSG00000235863,M0_Lombardo
ENSG00000226936,M0_Lombardo
ENSG00000206285,M0_Lombardo
ENSG00000236802,M0_Lombardo
ENSG00000235155,M0_Lombardo
ENSG00000176022,M14_Lombardo
ENSG00000109956,M26_Lombardo
ENSG00000149541,M9_Lombardo
NA,M14_Lombardo
ENSG00000176383,M0_Lombardo
ENSG00000182272,M0_Lombardo
ENSG00000086062,M24_Lombardo
ENSG00000117411,M1_Lombardo
ENSG00000158850,M0_Lombardo
ENSG00000121578,M1_Lombardo
ENSG00000158470,M3_Lombardo
ENSG00000118276,M3_Lombardo
ENSG00000027847,M0_Lombardo
ENSG00000164929,M1_Lombardo
ENSG00000186318,M0_Lombardo
ENSG00000182240,M24_Lombardo
ENSG00000112182,M0_Lombardo
ENSG00000002330,M26_Lombardo
ENSG00000151929,M24_Lombardo
ENSG00000156735,M3_Lombardo
ENSG00000166170,M9_Lombardo
ENSG00000140320,M1_Lombardo
NA,M13_Lombardo
NA,M13_Lombardo
NA,M3_Lombardo
ENSG00000175866,M9_Lombardo
ENSG00000128298,M0_Lombardo
ENSG00000007516,M9_Lombardo
ENSG00000030110,M1_Lombardo
ENSG00000095739,M1_Lombardo
ENSG00000175334,M0_Lombardo
ENSG00000153064,M0_Lombardo
ENSG00000163930,M0_Lombardo
ENSG00000176788,M3_Lombardo
ENSG00000087088,M0_Lombardo
ENSG00000198604,M24_Lombardo
ENSG00000009954,M1_Lombardo
ENSG00000123636,M1_Lombardo
ENSG00000129151,M1_Lombardo
ENSG00000174483,M0_Lombardo
ENSG00000181004,M9_Lombardo
ENSG00000125124,M1_Lombardo
ENSG00000140463,M0_Lombardo
ENSG00000138686,M9_Lombardo
ENSG00000114439,M1_Lombardo
ENSG00000132692,M1_Lombardo
ENSG00000075790,M9_Lombardo
ENSG00000283852,M9_Lombardo
ENSG00000185825,M0_Lombardo
ENSG00000050820,M9_Lombardo
ENSG00000285460,M9_Lombardo
ENSG00000137936,M24_Lombardo
ENSG00000064787,M1_Lombardo
ENSG00000124243,M13_Lombardo
ENSG00000060982,M26_Lombardo
ENSG00000105552,M1_Lombardo
ENSG00000107949,M26_Lombardo
ENSG00000103507,M0_Lombardo
ENSG00000119866,M13_Lombardo
ENSG00000127152,M3_Lombardo
ENSG00000171791,M1_Lombardo
ENSG00000171552,M0_Lombardo
ENSG00000099968,M0_Lombardo
ENSG00000129473,M0_Lombardo
ENSG00000069399,M24_Lombardo
ENSG00000113916,M1_Lombardo
ENSG00000110987,M0_Lombardo
ENSG00000282873,M0_Lombardo
ENSG00000106635,M13_Lombardo
ENSG00000099385,M25_Lombardo
ENSG00000116128,M0_Lombardo
ENSG00000186174,M0_Lombardo
ENSG00000029363,M0_Lombardo
NA,M24_Lombardo
ENSG00000183337,M0_Lombardo
ENSG00000085185,M0_Lombardo
ENSG00000186716,M0_Lombardo
ENSG00000074582,M26_Lombardo
ENSG00000164039,M1_Lombardo
ENSG00000176697,M14_Lombardo
ENSG00000274803,M1_Lombardo
ENSG00000273873,M1_Lombardo
ENSG00000145734,M1_Lombardo
