Ensembl,Module
ENSG00000141505,7_Voineagu
ENSG00000129691,17_Voineagu
ENSG00000169093,17_Voineagu
ENSG00000070669,17_Voineagu
ENSG00000070669,8_Voineagu
ENSG00000138381,17_Voineagu
ENSG00000108381,14_Voineagu
ENSG00000198363,17_Voineagu
ENSG00000198363,2_Voineagu
ENSG00000174939,7_Voineagu
ENSG00000174939,3_Voineagu
ENSG00000128203,17_Voineagu
ENSG00000169696,6_Voineagu
ENSG00000162174,10_Voineagu
ENSG00000130707,2_Voineagu
ENSG00000034533,7_Voineagu
ENSG00000148219,5_Voineagu
ENSG00000171456,7_Voineagu
ENSG00000143970,13_Voineagu
ENSG00000138138,7_Voineagu
ENSG00000283024,7_Voineagu
ENSG00000197785,7_Voineagu
ENSG00000167654,2_Voineagu
ENSG00000128272,7_Voineagu
ENSG00000128272,7_Voineagu
ENSG00000169136,7_Voineagu
ENSG00000118217,7_Voineagu
ENSG00000166669,7_Voineagu
ENSG00000145782,6_Voineagu
ENSG00000085978,15_Voineagu
ENSG00000085978,1_Voineagu
ENSG00000281089,15_Voineagu
ENSG00000281089,1_Voineagu
ENSG00000168010,6_Voineagu
ENSG00000168397,2_Voineagu
ENSG00000057663,1_Voineagu
ENSG00000197548,12_Voineagu
ENSG00000198925,15_Voineagu
ENSG00000198925,15_Voineagu
ENSG00000138363,7_Voineagu
ENSG00000149311,7_Voineagu
ENSG00000111676,6_Voineagu
ENSG00000177556,9_Voineagu
ENSG00000058063,7_Voineagu
ENSG00000105726,7_Voineagu
ENSG00000159363,12_Voineagu
ENSG00000163399,17_Voineagu
ENSG00000163399,17_Voineagu
ENSG00000163399,8_Voineagu
ENSG00000018625,10_Voineagu
ENSG00000105409,18_Voineagu
ENSG00000143153,17_Voineagu
ENSG00000143153,7_Voineagu
ENSG00000143153,17_Voineagu
ENSG00000129244,10_Voineagu
ENSG00000069849,2_Voineagu
ENSG00000069849,7_Voineagu
ENSG00000069849,7_Voineagu
ENSG00000174437,2_Voineagu
ENSG00000174437,17_Voineagu
ENSG00000174437,7_Voineagu
ENSG00000070961,17_Voineagu
ENSG00000070961,15_Voineagu
ENSG00000157087,8_Voineagu
ENSG00000157087,17_Voineagu
ENSG00000067842,12_Voineagu
ENSG00000067842,17_Voineagu
ENSG00000067842,17_Voineagu
ENSG00000058668,1_Voineagu
ENSG00000017260,8_Voineagu
ENSG00000017260,17_Voineagu
ENSG00000017260,2_Voineagu
ENSG00000125375,2_Voineagu
ENSG00000125375,2_Voineagu
ENSG00000071553,12_Voineagu
ENSG00000182220,17_Voineagu
ENSG00000033627,12_Voineagu
ENSG00000117410,17_Voineagu
ENSG00000117410,2_Voineagu
ENSG00000185883,2_Voineagu
ENSG00000159720,17_Voineagu
ENSG00000113732,13_Voineagu
ENSG00000114573,17_Voineagu
ENSG00000147416,17_Voineagu
ENSG00000155097,1_Voineagu
ENSG00000100554,17_Voineagu
ENSG00000131100,17_Voineagu
ENSG00000131100,17_Voineagu
ENSG00000250565,7_Voineagu
ENSG00000128524,17_Voineagu
ENSG00000136888,7_Voineagu
ENSG00000234920,17_Voineagu
ENSG00000234920,2_Voineagu
ENSG00000206445,17_Voineagu
ENSG00000206445,2_Voineagu
ENSG00000230900,17_Voineagu
ENSG00000230900,2_Voineagu
ENSG00000226850,17_Voineagu
ENSG00000226850,2_Voineagu
ENSG00000227587,17_Voineagu
ENSG00000227587,2_Voineagu
ENSG00000213760,17_Voineagu
ENSG00000213760,2_Voineagu
ENSG00000234668,17_Voineagu
ENSG00000234668,2_Voineagu
ENSG00000047249,17_Voineagu
ENSG00000123191,7_Voineagu
ENSG00000143515,3_Voineagu
ENSG00000104043,11_Voineagu
ENSG00000054793,15_Voineagu
ENSG00000123472,10_Voineagu
ENSG00000123472,15_Voineagu
ENSG00000175054,5_Voineagu
ENSG00000107518,17_Voineagu
ENSG00000124788,17_Voineagu
ENSG00000130638,2_Voineagu
ENSG00000204842,6_Voineagu
ENSG00000066427,6_Voineagu
ENSG00000162650,6_Voineagu
ENSG00000148090,17_Voineagu
ENSG00000115307,4_Voineagu
ENSG00000175756,7_Voineagu
ENSG00000158321,10_Voineagu
ENSG00000119986,15_Voineagu
ENSG00000103126,4_Voineagu
ENSG00000168646,7_Voineagu
ENSG00000167601,10_Voineagu
ENSG00000167601,10_Voineagu
ENSG00000163512,7_Voineagu
ENSG00000155096,2_Voineagu
ENSG00000155096,7_Voineagu
ENSG00000273686,16_Voineagu
ENSG00000166710,16_Voineagu
ENSG00000169255,1_Voineagu
ENSG00000162630,7_Voineagu
ENSG00000176022,8_Voineagu
ENSG00000109956,2_Voineagu
ENSG00000109956,7_Voineagu
ENSG00000149541,15_Voineagu
ENSG00000176383,7_Voineagu
ENSG00000198488,17_Voineagu
ENSG00000182272,6_Voineagu
ENSG00000117411,3_Voineagu
ENSG00000158850,7_Voineagu
ENSG00000121578,4_Voineagu
ENSG00000158470,17_Voineagu
ENSG00000118276,17_Voineagu
ENSG00000027847,7_Voineagu
ENSG00000164929,10_Voineagu
ENSG00000164929,9_Voineagu
ENSG00000186318,14_Voineagu
ENSG00000002330,2_Voineagu
ENSG00000151929,16_Voineagu
ENSG00000166170,1_Voineagu
ENSG00000166170,1_Voineagu
ENSG00000175866,8_Voineagu
ENSG00000175866,15_Voineagu
ENSG00000175866,8_Voineagu
ENSG00000128298,12_Voineagu
ENSG00000030110,3_Voineagu
ENSG00000095739,14_Voineagu
ENSG00000175334,7_Voineagu
ENSG00000163930,18_Voineagu
ENSG00000138376,5_Voineagu
ENSG00000176788,17_Voineagu
ENSG00000087088,7_Voineagu
ENSG00000009954,7_Voineagu
ENSG00000123636,5_Voineagu
ENSG00000129151,10_Voineagu
ENSG00000174483,7_Voineagu
ENSG00000125124,10_Voineagu
ENSG00000140463,7_Voineagu
ENSG00000138686,12_Voineagu
ENSG00000114439,13_Voineagu
ENSG00000132692,13_Voineagu
ENSG00000132692,6_Voineagu
ENSG00000075790,2_Voineagu
ENSG00000075790,15_Voineagu
ENSG00000075790,2_Voineagu
ENSG00000283852,2_Voineagu
ENSG00000283852,15_Voineagu
ENSG00000283852,2_Voineagu
ENSG00000185825,7_Voineagu
ENSG00000050820,7_Voineagu
ENSG00000285460,7_Voineagu
ENSG00000137936,10_Voineagu
