Ensembl	Gene.x	F2613.cl1_npcFile_P_NPC	F2613.cl2_npcFile_P_NPC	F2613.cl3_npcFile_P_NPC	F2688.cl4_npcFile_P_NPC	F2688.cl5_npcFile_P_NPC	F2688.cl6_npcFile_P_NPC	F2735.cl1_npcFile_P_NPC	F2735.cl2_npcFile_P_NPC	F2735.cl3_npcFile_P_NPC	F6136.cl1_npcFile_P_NPC	F7511.cl1_npcFile_P_NPC	F7511.cl2_npcFile_P_NPC	F7511.cl3_npcFile_P_NPC	F6281.cl1_npcFile_P_NPC	F6281.cl2_npcFile_P_NPC	F6281.cl4_npcFile_P_NPC	F5541.cl1_npcFile_C_NPC	F5541.cl2_npcFile_C_NPC	F5541.cl5_npcFile_C_NPC	F5618.cl3_npcFile_C_NPC	F5618.cl6_npcFile_C_NPC	F6119.cl1_npcFile_C_NPC	F6119.cl7_npcFile_C_NPC	F7315.cl4_npcFile_C_NPC	F7315.cl5_npcFile_C_NPC	F7647.cl1_npcFile_C_NPC	F7647.cl2_npcFile_C_NPC	F7647.cl3_npcFile_C_NPC	F7672.cl4_npcFile_C_NPC	F2613.cl1_NeurFile_P_Neur	F2613.GFP.cl1_NeurFile_P_Neur	F2735.cl2_NeurFile_P_Neur	F2735.cl3_NeurFile_P_Neur	F2735.GFP.cl2_NeurFile_P_Neur	F6281.cl1_NeurFile_P_Neur	F6281.cl4_NeurFile_P_Neur	F6281.GFP.cl1_NeurFile_P_Neur	F7511.cl2_NeurFile_P_Neur	F5541.cl2_NeurFile_C_Neur	F5541.GFP.cl2_NeurFile_C_Neur	F5618.cl3_NeurFile_C_Neur	F5618.GFP.cl6_NeurFile_C_Neur	F7647.cl1_NeurFile_C_Neur	F7647.cl3_NeurFile_C_Neur	F7672.cl5_NeurFile_C_Neur	F7672.cl6_NeurFile_C_Neur	F7672.GFP.cl5_NeurFile_C_Neur	F7672.GFP.cl6_NeurFile_C_Neur
ENSG00000164106	SCRG1	7.455893921	6.997641152	7.252284726	6.894203198	7.445222923	6.985928437	6.737314409	7.070945913	6.955186767	7.584824843	7.108398188	7.075889953	8.155326733	7.630190601	7.559893645	7.770414631	7.07518455	7.239570974	6.698447019	7.102545069	7.470900582	7.397078765	7.473319037	7.598618933	7.2284451	7.323054468	7.023804655	7.449569195	7.31302733	8.131333945	9.385146814	8.625651196	7.762162125	8.239551072	8.292338421	9.142080164	8.313168261	8.771594113	8.276452907	9.174916533	8.161341394	8.423418463	8.648160826	8.703324409	8.554876384	8.5877557	8.170979064	8.451582129
ENSG00000103154	NECAB2	7.695826568	7.787908157	7.762362073	8.168878777	7.917194093	7.909632401	8.089069124	8.266462274	8.004397832	8.182338043	7.956799435	7.773941869	7.692472648	8.46655296	8.309769565	7.960574602	7.736694746	7.706626019	7.928474288	8.5875914	7.79578538	8.04954949	7.775124727	8.071570124	8.044286249	7.951061173	8.454239325	8.275203515	7.927715173	7.866596027	7.672142262	7.489748982	7.875011729	7.440089859	7.397231603	7.624854813	7.415714728	7.331655644	7.414013246	7.359418316	7.285818948	7.511914952	7.525147084	7.265240199	7.232024333	7.292072697	7.138167699	7.315529901
ENSG00000132561	MATN2	7.864741391	7.493319946	7.458503465	7.68466327	9.172010028	7.273313757	7.101127476	7.52035259	7.252137215	7.589518301	7.429653985	7.611842649	7.869185837	8.822510246	7.879144967	7.936121042	7.425133673	7.467652468	7.321964276	8.160369945	8.299424131	7.777155432	7.822306878	7.919293275	7.955611028	7.361852023	7.65983043	7.676519112	7.899363594	9.428580388	9.216529047	8.497796255	9.601785779	10.77358119	9.310484161	8.585428818	9.758423549	9.668913036	10.15626033	10.0760358	10.28866959	10.22765159	11.33337681	11.26750156	10.52627516	10.29120827	9.490310204	10.99628328
ENSG00000163520	FBLN2	7.99958611	10.11298441	9.911510104	9.931872228	9.916980619	10.62839152	8.010384902	10.61639016	9.270854981	9.689418934	10.03763476	9.970948456	13.31781738	10.73027917	10.57869942	10.01532247	10.4802076	10.51621191	9.824897171	11.01048798	10.60964294	10.7452366	9.704439011	10.53797812	9.713771391	10.15769891	10.89347601	10.38512818	10.19486858	7.985019172	8.95668548	7.875138586	9.264552319	10.25782945	8.366177656	8.295360981	9.450553281	8.437673022	9.52036385	9.076407373	8.720554003	8.727651307	8.190677658	9.11151029	8.289577396	8.968112661	7.495207604	8.420512573
ENSG00000007402	CACNA2D2	8.007055387	8.777154678	8.586680533	8.190521874	8.05729569	8.274942899	7.822647906	8.379852686	7.93080261	8.149802554	8.488436621	8.542328166	8.620224198	8.733594401	8.599963333	7.960574602	8.089668218	8.982846755	8.112486535	8.763506063	8.067684274	8.872107335	8.933747129	8.402995854	9.007246861	8.467390198	8.959598309	8.789738668	8.259867954	11.06471987	10.95565254	10.36146402	10.45758796	10.4497991	10.54229766	10.38700456	10.68785371	10.44378179	10.64609317	10.38562145	10.40698085	10.28763427	10.8066467	10.67190087	10.22205915	10.22992982	10.19817998	10.48970098
ENSG00000154146	NRGN	8.101948949	7.80533667	7.592079936	7.955778171	8.255664234	7.813722185	8.006376994	7.691950367	8.000371073	8.056766713	7.90360083	8.043089248	7.74374461	7.757884204	7.90379944	8.000755893	8.181563701	7.741804278	7.737255697	7.947444112	7.480924951	7.904644778	7.417512317	8.221062334	7.36503334	7.896669559	7.472494841	7.606745895	7.672304625	7.556785329	7.461185702	7.147562802	7.21948235	7.594587263	7.243308757	7.320840084	7.249673433	7.364965111	7.538229855	7.370311221	7.341930251	7.531677498	7.247376248	7.584244343	7.238156988	7.184185314	7.069599357	7.654243918
ENSG00000153956	CACNA2D1	8.54750599	7.919592923	8.148154755	7.975653337	8.473171059	8.220046331	7.678960058	8.047095583	7.93080261	8.068142231	8.012733291	8.117170033	8.598750316	8.396856285	8.376505612	8.287745223	8.005477652	8.315773017	8.452076136	8.293638207	7.989877222	7.675362383	7.978132306	8.699025507	8.083461115	8.287863024	7.705308654	8.313243462	8.361088942	9.871820721	9.612123317	9.106639995	8.911793211	9.096627036	9.280769471	9.666282398	8.778356511	9.176996496	9.154960659	9.489166481	9.282708946	10.06169173	10.40133111	10.05510346	9.98663821	9.828538924	9.494122551	10.49405257
ENSG00000111674	ENO2	8.699728734	8.618223233	9.791594872	8.569691078	8.81214812	8.300074114	8.759755578	8.518693989	7.685239842	8.48553232	9.590609668	9.025625469	8.583266807	8.988821094	9.223363098	8.801632109	7.938195062	9.118774745	8.187927577	9.210819306	9.113901691	9.364027004	9.023119903	8.406217085	9.904751101	9.153767111	9.879485798	9.234169181	8.413093672	12.66759037	12.56244641	12.23114181	12.87881951	12.32331463	12.54319718	12.26164603	12.23934029	12.34480737	12.22928406	12.25931936	12.22060525	12.12389937	12.68033551	12.29767131	12.16154536	12.37249692	12.23500919	12.18643962
ENSG00000128564	VGF	9.508817713	7.927832113	7.155658076	9.759099373	7.391475196	8.77174888	9.705724586	8.183603497	7.332020506	8.843843261	7.196529679	7.477750326	6.835309486	7.929053995	7.742916253	7.666627539	8.059421659	7.559924484	8.525683409	7.230028644	7.834259684	7.646762266	7.800982943	7.903081664	6.930334053	8.515427653	6.718957579	7.114498532	7.93173673	8.05167243	8.634583372	7.540655835	7.106140374	7.94021832	7.627672587	8.192504836	8.132159631	7.801693925	9.284553548	8.64177991	7.908050169	7.367575892	7.959092208	7.774761584	7.710067041	7.533148195	7.551426938	8.018702268
ENSG00000033627	ATP6V0A1	9.712557765	9.230450531	9.45666806	9.050000449	9.311860802	9.23159798	9.589923551	9.346704857	9.238838175	9.471586414	9.370600632	9.365585742	8.803520535	9.49427845	9.260967901	9.147436335	9.232844576	9.403859538	9.114453313	9.344246229	9.219054863	9.217252356	9.346666659	9.155989675	9.389541303	9.119463741	9.590501329	9.388702485	9.480754075	11.57135302	11.64916227	11.44650487	11.71413165	11.49689197	11.44359229	11.570109	11.55466606	11.58916013	11.44349189	11.30765282	11.45337157	11.44449476	11.63664251	11.34792777	11.49779183	11.50996466	11.4251208	11.48033135
ENSG00000180773	SLC36A4	9.813252812	9.272716223	9.596076567	9.235182245	9.705724754	9.393504877	9.967845346	9.542438941	9.854042709	9.694246907	9.880827097	9.274799248	9.105692643	9.586359499	9.745902501	9.536323604	9.958609498	9.512288271	9.629032447	9.803686972	9.523560386	9.374207809	9.568976044	9.682447337	9.817349363	9.299539446	9.668258291	9.576894501	9.830195492	9.447462509	9.596352934	9.484135582	9.351075257	9.262223964	9.639758454	9.388581027	9.362772745	9.480365414	9.295119179	9.347092582	9.439219805	9.304963289	9.30775481	9.476717241	9.446364158	9.409235532	9.496025611	9.457196589
ENSG00000132535	DLG4	9.933986582	9.664469529	10.26554642	10.04853859	10.1738159	9.7222966	9.947954591	9.9072919	9.86610627	9.965627831	10.09677262	9.87027733	10.13073903	9.992513096	10.05985779	10.22009628	9.964120973	10.32219158	9.860007032	10.15754873	10.22093982	9.836906698	9.821010385	9.936070566	10.22871332	10.13982025	10.19460301	10.50844549	10.25138976	11.49450856	11.48074954	11.2196528	11.44587081	11.4958416	11.33752907	11.50243764	11.20600941	11.31658493	11.36193167	11.27900227	11.29830561	11.38987709	11.3572739	11.16947889	11.2599792	11.38451049	11.24887041	11.31003635
ENSG00000197535	MYO5A	9.981542828	8.988458692	9.873455414	10.00336838	9.868856929	9.547353699	9.962186001	9.914545707	10.05371065	9.861030772	10.06285609	9.693053611	9.397744694	9.6058173	9.855152627	9.738176699	9.804132492	10.05755441	10.06340157	9.998131591	9.452212802	9.337280235	9.932945538	9.752186168	9.920832884	9.564912857	9.830578941	9.708200892	9.78659386	12.05665453	12.06418718	11.87727155	12.66772449	11.7116949	12.28908575	12.1581319	11.8082181	12.39925146	11.53577839	12.02365935	11.8908775	11.55584098	12.11016734	11.78023695	12.143528	12.46966124	12.02062871	12.11770109
ENSG00000169057	MECP2	10.279423	9.826936962	10.4581521	10.37635179	10.33645197	10.06751698	10.23517936	10.28150708	10.49277011	10.15604807	10.37144317	10.17994087	10.11491658	10.26516751	10.2909074	10.29205525	10.40477094	10.21230813	10.2736388	10.36589594	10.11394544	10.15111172	10.43856705	10.36164525	10.47094856	10.19289993	10.36844831	10.41418378	10.46606778	11.75681467	11.5909461	11.63731706	11.72668866	11.6462035	11.67732777	11.7292454	11.63376273	11.54084762	11.55332984	11.52767177	11.58031568	11.51523385	11.58737343	11.46680759	11.64021233	11.63249567	11.54436714	11.68983765
ENSG00000104327	CALB1	11.29370355	7.374142225	8.033323449	7.405602578	7.980072951	6.928184618	7.134146266	7.654994466	7.884627938	8.041507946	7.713666811	7.241762361	7.010409078	7.870800965	7.907882663	7.341753408	9.122699105	7.620741189	8.739801087	8.542453139	8.422512001	7.358583884	7.197110039	9.915024034	7.884638899	8.152588919	7.309376188	8.306379001	8.171588355	7.862400432	7.440384496	7.31121272	7.624423003	7.305462997	7.637335452	7.280346216	7.183554912	7.106052205	7.502810521	7.060629514	7.291525202	7.147929536	7.833683119	7.329334207	7.383477349	7.208977672	7.659481244	7.568408875
ENSG00000179295	PTPN11	11.65023651	11.3725749	11.60182887	11.61894511	11.43104539	11.66144513	11.7144249	11.59558166	11.7247312	11.74595194	11.448206	10.98411706	11.10688235	11.60225307	11.51060173	11.55049489	11.66236653	11.34124753	11.5237399	11.50350058	11.54526942	11.22459351	11.48741529	11.51545742	11.39074852	11.24349227	11.28629542	11.24440471	11.51047112	11.75982792	11.74333127	11.75935999	11.79038873	11.82333422	11.91870439	11.83738823	11.8924276	11.47465189	12.0043913	11.74266127	11.83315996	11.78943002	11.66576562	11.77268802	11.83994069	11.97843874	11.89171602	11.81329369
ENSG00000104722	NEFM	11.82031038	11.86139138	11.43660458	13.09582996	12.0483799	12.05313586	12.42580486	12.37430982	12.25541819	11.94771649	11.20125307	11.97343602	12.19526971	11.10918803	11.69142607	12.43315057	11.97616014	11.71953524	12.60878738	11.95190324	12.2116388	11.37455562	10.94050865	13.18623847	9.542959748	11.58421513	10.30380838	10.74536288	11.60266123	11.2826196	11.75306921	10.68146573	12.02944734	10.93617975	11.28733788	11.2303861	10.89669424	11.9600724	11.39213082	10.89487673	11.34367459	10.9687884	11.29465941	10.7708162	11.20958358	11.38508806	11.31168851	11.32266953
ENSG00000137345	MOG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184221	OLIG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000205927	OLIG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000064787	BCAS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164303	ENPP6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180929	GPR62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000180739	S1PR5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000108381	ASPA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165478	HEPACAM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000126861	OMG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000179178	TMEM125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169562	GJB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197430	OPALIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000152128	TMEM163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000136541	ERMN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000103089	FA2H	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164181	ELOVL7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000132437	DDC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171840	NINJ2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000176402	GJC3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000167755	KLK6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159261	CLDN14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164627	KIF6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000172548	NIPAL4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000103184	SEC14L5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000170374	SP7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141337	ARSG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105695	MAG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000244274	DBNDD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000104205	SGK3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105643	ARRDC2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000091513	TF	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	10.1187921	10.56912595	8.673372747	9.371070851	7.589782473	10.21365031	8.743344553	9.091235933	7.645421234	7.692879719	7.604778499	8.511408807	7.599379574	10.44092335	7.7052476	9.13399613	9.565991807	8.773195124	8.137488952
ENSG00000198835	GJC2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	6.963838181	7.039757737	6.926454538	7.182998213	7.036263347	6.993589151	6.780427333	7.093227607	7.057454855	7.15887503	7.002174485	7.19103679	7.033657571	6.967809025	6.913152006	6.906241152	6.88047311	6.920646213	6.81321759
ENSG00000107317	PTGDS	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.89160813	8.186997413	7.437482343	9.363099645	7.646733572	8.386793915	7.966541207	7.214055795	7.071616442	7.692879719	7.485975046	6.946271258	7.383596312	7.321279713	8.496027154	7.142645733	8.017801739	7.144763351	7.755781307
ENSG00000158859	ADAMTS4	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.264886814	7.615385991	7.614715374	7.605378727	8.199763731	7.418862908	7.610219925	7.577327082	7.97674392	7.47711828	7.84590722	7.60346625	8.236030882	7.888878368	8.300925297	7.738237319	7.867614908	7.645065703	7.654243918
ENSG00000132702	HAPLN2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.84130524	7.620173436	7.769174861	7.600590812	7.931988108	7.745478433	7.724614239	7.523247555	7.606967545	7.897683533	7.913878674	7.702072886	7.8928263	7.217842203	7.618818945	7.32698781	7.424626085	7.510697194	7.440760316
ENSG00000148826	NKX6-2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	6.768147777	6.750732796	6.429800564	6.748623192	6.650668761	6.844373835	6.464180284	6.293107103	6.998183723	6.765423585	6.867798263	6.876567887	6.596852908	6.226684685	6.520941828	6.467138903	6.490370753	6.519897498	6.633674389
ENSG00000013297	CLDN11	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	9.197799277	9.176809156	7.686277345	9.418158155	9.768515316	8.853669647	8.754757456	9.143932013	8.254395659	8.671925165	8.504066777	8.737479598	8.576884544	10.72312184	9.075656785	9.310903737	10.66103688	8.568089385	9.172980376
ENSG00000101049	SGK2	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.163999578	7.010255005	6.908963351	7.106140374	7.014332012	6.985729583	7.124347524	6.816704815	6.898673943	7.112972941	6.994542863	6.867206923	7.061905428	6.983432013	7.034750539	6.897088277	6.990566101	6.929354258	7.111171999
ENSG00000137033	IL33	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	5.03461842	7.369458031	7.270211241	6.951779786	7.044106674	7.2714032	7.284748619	6.658525742	7.177356201	7.099268813	6.907755857	7.067648079	6.847954866	6.577439096	7.4234363	7.259268319	6.434668457	6.88047311	7.189816593	6.244506922
