"Ensembl" "moduleColor" "moduleLabel"
"ENSG00000196867" "turquoise" "M1"
"ENSG00000196876" "turquoise" "M1"
"ENSG00000196911" "grey" "M0"
"ENSG00000196912" "grey" "M0"
"ENSG00000196914" "grey" "M0"
"ENSG00000196922" "yellow" "M12"
"ENSG00000196923" "pink" "M16"
"ENSG00000196924" "purple" "M18"
"ENSG00000196935" "green" "M13"
"ENSG00000196937" "yellow" "M12"
"ENSG00000196943" "grey" "M0"
"ENSG00000196950" "grey" "M0"
"ENSG00000196961" "grey" "M0"
"ENSG00000196963" "royalblue" "M9"
"ENSG00000196966" "grey" "M0"
"ENSG00000196967" "cyan" "M3"
"ENSG00000196968" "tan" "M2"
"ENSG00000196972" "turquoise" "M1"
"ENSG00000196975" "yellow" "M12"
"ENSG00000196976" "grey" "M0"
"ENSG00000196981" "grey" "M0"
"ENSG00000196990" "green" "M13"
"ENSG00000196998" "grey" "M0"
"ENSG00000197006" "grey" "M0"
"ENSG00000197008" "grey" "M0"
"ENSG00000197013" "grey" "M0"
"ENSG00000197016" "grey" "M0"
"ENSG00000197019" "grey" "M0"
"ENSG00000197020" "grey" "M0"
"ENSG00000197021" "grey" "M0"
"ENSG00000197024" "grey" "M0"
"ENSG00000197037" "grey" "M0"
"ENSG00000197043" "yellow" "M12"
"ENSG00000197044" "tan" "M2"
"ENSG00000197045" "yellow" "M12"
"ENSG00000197050" "grey" "M0"
"ENSG00000197056" "grey" "M0"
"ENSG00000197062" "grey" "M0"
"ENSG00000197063" "lightyellow" "M8"
"ENSG00000197070" "grey" "M0"
"ENSG00000197077" "grey" "M0"
"ENSG00000197081" "grey" "M0"
"ENSG00000197093" "grey" "M0"
"ENSG00000197102" "grey" "M0"
"ENSG00000197106" "turquoise" "M1"
"ENSG00000197111" "grey" "M0"
"ENSG00000197114" "grey" "M0"
"ENSG00000197119" "grey" "M0"
"ENSG00000197121" "grey" "M0"
"ENSG00000197122" "grey" "M0"
"ENSG00000197124" "grey" "M0"
"ENSG00000197128" "red" "M14"
"ENSG00000197136" "grey" "M0"
"ENSG00000197147" "grey" "M0"
"ENSG00000197150" "grey" "M0"
"ENSG00000197157" "grey" "M0"
"ENSG00000197162" "grey" "M0"
"ENSG00000197170" "grey" "M0"
"ENSG00000197177" "cyan" "M3"
"ENSG00000197180" "grey" "M0"
"ENSG00000197183" "grey" "M0"
"ENSG00000197191" "lightgreen" "M7"
"ENSG00000197208" "grey" "M0"
"ENSG00000197217" "grey" "M0"
"ENSG00000197223" "lightgreen" "M7"
"ENSG00000197226" "cyan" "M3"
"ENSG00000197238" "grey" "M0"
"ENSG00000197256" "midnightblue" "M4"
"ENSG00000197265" "greenyellow" "M19"
"ENSG00000197283" "grey" "M0"
"ENSG00000197291" "tan" "M2"
"ENSG00000197296" "pink" "M16"
"ENSG00000197299" "grey" "M0"
"ENSG00000197302" "grey" "M0"
"ENSG00000197312" "grey" "M0"
"ENSG00000197321" "midnightblue" "M4"
"ENSG00000197323" "grey" "M0"
"ENSG00000197324" "grey" "M0"
"ENSG00000197329" "salmon" "M20"
"ENSG00000197343" "grey" "M0"
"ENSG00000197345" "grey" "M0"
"ENSG00000197358" "grey" "M0"
"ENSG00000197362" "grey" "M0"
"ENSG00000197363" "grey" "M0"
"ENSG00000197372" "grey" "M0"
"ENSG00000197375" "grey" "M0"
"ENSG00000197380" "turquoise" "M1"
"ENSG00000197381" "blue" "M10"
"ENSG00000197386" "grey" "M0"
"ENSG00000197410" "green" "M13"
"ENSG00000197415" "tan" "M2"
"ENSG00000197429" "grey" "M0"
"ENSG00000197444" "turquoise" "M1"
"ENSG00000197448" "blue" "M10"
"ENSG00000197451" "royalblue" "M9"
"ENSG00000197457" "grey" "M0"
"ENSG00000197461" "grey" "M0"
"ENSG00000197467" "midnightblue" "M4"
"ENSG00000197479" "lightcyan" "M5"
"ENSG00000197483" "cyan" "M3"
"ENSG00000197496" "turquoise" "M1"
"ENSG00000197498" "royalblue" "M9"
"ENSG00000197502" "grey" "M0"
"ENSG00000197530" "black" "M15"
"ENSG00000197535" "tan" "M2"
"ENSG00000197548" "grey" "M0"
"ENSG00000197550" "grey" "M0"
"ENSG00000197555" "grey" "M0"
"ENSG00000197557" "grey" "M0"
"ENSG00000197558" "turquoise" "M1"
"ENSG00000197562" "grey" "M0"
"ENSG00000197563" "grey" "M0"
"ENSG00000197565" "grey" "M0"
"ENSG00000197566" "grey" "M0"
"ENSG00000197568" "grey" "M0"
"ENSG00000197576" "grey" "M0"
"ENSG00000197579" "grey" "M0"
"ENSG00000197580" "turquoise" "M1"
"ENSG00000197582" "yellow" "M12"
"ENSG00000197584" "red" "M14"
"ENSG00000197586" "grey" "M0"
"ENSG00000197599" "grey" "M0"
"ENSG00000197601" "grey" "M0"
"ENSG00000197603" "grey" "M0"
"ENSG00000197608" "grey" "M0"
"ENSG00000197619" "grey" "M0"
"ENSG00000197620" "grey" "M0"
"ENSG00000197622" "grey" "M0"
"ENSG00000197647" "blue" "M10"
"ENSG00000197653" "grey" "M0"
"ENSG00000197694" "grey" "M0"
"ENSG00000197696" "grey" "M0"
"ENSG00000197702" "pink" "M16"
"ENSG00000197705" "blue" "M10"
"ENSG00000197712" "midnightblue" "M4"
"ENSG00000197713" "grey" "M0"
"ENSG00000197714" "grey" "M0"
"ENSG00000197724" "grey" "M0"
"ENSG00000197728" "grey" "M0"
"ENSG00000197746" "grey" "M0"
"ENSG00000197747" "grey" "M0"
"ENSG00000197748" "lightgreen" "M7"
"ENSG00000197756" "grey" "M0"
"ENSG00000197757" "red" "M14"
"ENSG00000197763" "grey" "M0"
"ENSG00000197766" "grey" "M0"
"ENSG00000197771" "cyan" "M3"
"ENSG00000197774" "grey" "M0"
"ENSG00000197776" "lightgreen" "M7"
"ENSG00000197779" "salmon" "M20"
"ENSG00000197780" "grey" "M0"
"ENSG00000197782" "grey" "M0"
"ENSG00000197785" "purple" "M18"
"ENSG00000197798" "grey" "M0"
"ENSG00000197808" "grey" "M0"
"ENSG00000197813" "grey" "M0"
"ENSG00000197815" "grey" "M0"
"ENSG00000197818" "grey" "M0"
"ENSG00000197841" "grey" "M0"
"ENSG00000197852" "royalblue" "M9"
"ENSG00000197857" "grey" "M0"
"ENSG00000197858" "grey" "M0"
"ENSG00000197860" "grey" "M0"
"ENSG00000197863" "grey" "M0"
"ENSG00000197872" "grey" "M0"
"ENSG00000197879" "magenta" "M17"
"ENSG00000197885" "grey" "M0"
"ENSG00000197892" "lightcyan" "M5"
"ENSG00000197894" "grey" "M0"
"ENSG00000197903" "grey" "M0"
"ENSG00000197912" "grey" "M0"
"ENSG00000197921" "grey" "M0"
"ENSG00000197927" "turquoise" "M1"
"ENSG00000197928" "blue" "M10"
"ENSG00000197930" "grey" "M0"
"ENSG00000197932" "tan" "M2"
"ENSG00000197933" "grey" "M0"
"ENSG00000197937" "grey" "M0"
"ENSG00000197948" "cyan" "M3"
"ENSG00000197951" "grey" "M0"
"ENSG00000197956" "red" "M14"
"ENSG00000197958" "grey" "M0"
"ENSG00000197959" "tan" "M2"
"ENSG00000197961" "grey" "M0"
"ENSG00000197965" "grey" "M0"
"ENSG00000197969" "grey" "M0"
"ENSG00000197977" "grey" "M0"
"ENSG00000197982" "greenyellow" "M19"
"ENSG00000197989" "black" "M15"
"ENSG00000197991" "lightgreen" "M7"
"ENSG00000198000" "grey" "M0"
"ENSG00000198001" "grey" "M0"
"ENSG00000198003" "grey" "M0"
"ENSG00000198015" "royalblue" "M9"
"ENSG00000198018" "red" "M14"
"ENSG00000198026" "lightcyan" "M5"
"ENSG00000198034" "pink" "M16"
"ENSG00000198039" "grey" "M0"
"ENSG00000198040" "grey" "M0"
"ENSG00000198042" "grey" "M0"
"ENSG00000198046" "grey" "M0"
"ENSG00000198053" "grey" "M0"
"ENSG00000198055" "grey" "M0"
"ENSG00000198056" "grey" "M0"
"ENSG00000198060" "purple" "M18"
"ENSG00000198075" "grey" "M0"
"ENSG00000198081" "grey" "M0"
"ENSG00000198087" "grey" "M0"
"ENSG00000198089" "grey" "M0"
"ENSG00000198093" "grey" "M0"
"ENSG00000198105" "red" "M14"
"ENSG00000198108" "grey" "M0"
"ENSG00000198121" "grey" "M0"
"ENSG00000198130" "grey" "M0"
"ENSG00000198131" "green" "M13"
"ENSG00000198133" "turquoise" "M1"
"ENSG00000198142" "grey" "M0"
"ENSG00000198146" "grey" "M0"
"ENSG00000198150" "cyan" "M3"
"ENSG00000198157" "grey" "M0"
"ENSG00000198160" "grey" "M0"
"ENSG00000198162" "grey" "M0"
"ENSG00000198168" "grey" "M0"
"ENSG00000198169" "grey" "M0"
"ENSG00000198171" "grey" "M0"
"ENSG00000198176" "grey" "M0"
"ENSG00000198182" "grey" "M0"
"ENSG00000198185" "tan" "M2"
"ENSG00000198189" "grey" "M0"
"ENSG00000198198" "grey" "M0"
"ENSG00000198205" "grey" "M0"
"ENSG00000198208" "grey" "M0"
"ENSG00000198216" "turquoise" "M1"
"ENSG00000198218" "grey" "M0"
"ENSG00000198221" "cyan" "M3"
"ENSG00000198231" "grey" "M0"
"ENSG00000198237" "cyan" "M3"
"ENSG00000198242" "greenyellow" "M19"
"ENSG00000198246" "grey" "M0"
"ENSG00000198252" "grey" "M0"
"ENSG00000198258" "grey" "M0"
"ENSG00000198265" "grey" "M0"
"ENSG00000198270" "lightgreen" "M7"
"ENSG00000198276" "lightcyan" "M5"
"ENSG00000198298" "grey" "M0"
"ENSG00000198301" "grey" "M0"
"ENSG00000198312" "grey" "M0"
"ENSG00000198315" "grey" "M0"
"ENSG00000198324" "grey" "M0"
"ENSG00000198331" "blue" "M10"
"ENSG00000198339" "grey" "M0"
"ENSG00000198346" "grey" "M0"
"ENSG00000198353" "grey" "M0"
"ENSG00000198354" "grey" "M0"
"ENSG00000198355" "grey60" "M6"
"ENSG00000198356" "grey" "M0"
"ENSG00000198363" "grey" "M0"
"ENSG00000198369" "grey" "M0"
"ENSG00000198373" "grey" "M0"
"ENSG00000198380" "midnightblue" "M4"
"ENSG00000198382" "grey" "M0"
"ENSG00000198393" "royalblue" "M9"
"ENSG00000198399" "grey" "M0"
"ENSG00000198406" "greenyellow" "M19"
"ENSG00000198408" "grey" "M0"
"ENSG00000198420" "turquoise" "M1"
"ENSG00000198429" "grey" "M0"
"ENSG00000198431" "grey" "M0"
"ENSG00000198435" "grey" "M0"
"ENSG00000198440" "brown" "M11"
"ENSG00000198453" "grey" "M0"
"ENSG00000198455" "red" "M14"
"ENSG00000198464" "grey" "M0"
"ENSG00000198466" "grey" "M0"
"ENSG00000198467" "pink" "M16"
"ENSG00000198477" "grey" "M0"
"ENSG00000198478" "grey" "M0"
"ENSG00000198482" "grey" "M0"
"ENSG00000198492" "grey" "M0"
"ENSG00000198496" "cyan" "M3"
"ENSG00000198498" "royalblue" "M9"
"ENSG00000198513" "tan" "M2"
"ENSG00000198517" "grey60" "M6"
"ENSG00000198520" "grey" "M0"
"ENSG00000198521" "blue" "M10"
"ENSG00000198522" "grey" "M0"
"ENSG00000198538" "grey" "M0"
"ENSG00000198546" "cyan" "M3"
"ENSG00000198547" "grey" "M0"
"ENSG00000198551" "yellow" "M12"
"ENSG00000198554" "salmon" "M20"
"ENSG00000198556" "grey" "M0"
"ENSG00000198561" "grey" "M0"
"ENSG00000198563" "grey" "M0"
"ENSG00000198569" "grey" "M0"
"ENSG00000198576" "lightcyan" "M5"
"ENSG00000198580" "tan" "M2"
"ENSG00000198585" "blue" "M10"
"ENSG00000198586" "grey" "M0"
"ENSG00000198589" "tan" "M2"
"ENSG00000198597" "lightyellow" "M8"
"ENSG00000198598" "grey" "M0"
"ENSG00000198604" "royalblue" "M9"
"ENSG00000198612" "grey" "M0"
"ENSG00000198618" "greenyellow" "M19"
"ENSG00000198625" "lightcyan" "M5"
"ENSG00000198642" "grey" "M0"
"ENSG00000198646" "grey" "M0"
"ENSG00000198648" "tan" "M2"
"ENSG00000198663" "grey" "M0"
"ENSG00000198668" "grey" "M0"
"ENSG00000198673" "tan" "M2"
"ENSG00000198677" "grey" "M0"
"ENSG00000198680" "grey" "M0"
"ENSG00000198682" "midnightblue" "M4"
"ENSG00000198689" "tan" "M2"
"ENSG00000198690" "grey" "M0"
"ENSG00000198692" "cyan" "M3"
"ENSG00000198695" "lightcyan" "M5"
"ENSG00000198700" "grey" "M0"
"ENSG00000198707" "grey" "M0"
"ENSG00000198711" "grey" "M0"
"ENSG00000198712" "lightcyan" "M5"
"ENSG00000198715" "green" "M13"
"ENSG00000198718" "grey" "M0"
"ENSG00000198719" "grey" "M0"
"ENSG00000198720" "lightcyan" "M5"
"ENSG00000198721" "grey" "M0"
"ENSG00000198722" "grey" "M0"
"ENSG00000198727" "purple" "M18"
"ENSG00000198728" "grey" "M0"
"ENSG00000198729" "grey" "M0"
"ENSG00000198730" "grey" "M0"
"ENSG00000198732" "grey" "M0"
"ENSG00000198736" "grey" "M0"
"ENSG00000198739" "turquoise" "M1"
"ENSG00000198740" "grey" "M0"
"ENSG00000198742" "grey" "M0"
"ENSG00000198744" "grey" "M0"
"ENSG00000198746" "grey" "M0"
"ENSG00000198750" "grey" "M0"
"ENSG00000198752" "grey" "M0"
"ENSG00000198753" "grey" "M0"
"ENSG00000198755" "grey" "M0"
"ENSG00000198756" "green" "M13"
"ENSG00000198759" "grey" "M0"
"ENSG00000198763" "royalblue" "M9"
"ENSG00000198780" "tan" "M2"
"ENSG00000198783" "grey" "M0"
"ENSG00000198785" "grey" "M0"
"ENSG00000198786" "grey" "M0"
"ENSG00000198791" "grey" "M0"
"ENSG00000198792" "grey" "M0"
"ENSG00000198793" "grey" "M0"
"ENSG00000198794" "turquoise" "M1"
"ENSG00000198795" "grey" "M0"
"ENSG00000198796" "grey60" "M6"
"ENSG00000198797" "grey" "M0"
"ENSG00000198799" "grey" "M0"
"ENSG00000198804" "grey" "M0"
"ENSG00000198805" "grey" "M0"
"ENSG00000198814" "red" "M14"
"ENSG00000198815" "grey" "M0"
"ENSG00000198816" "magenta" "M17"
"ENSG00000198818" "grey" "M0"
"ENSG00000198822" "grey" "M0"
"ENSG00000198824" "grey" "M0"
"ENSG00000198825" "turquoise" "M1"
"ENSG00000198826" "brown" "M11"
"ENSG00000198830" "brown" "M11"
"ENSG00000198832" "grey" "M0"
"ENSG00000198833" "grey" "M0"
"ENSG00000198835" "grey" "M0"
"ENSG00000198836" "grey" "M0"
"ENSG00000198837" "grey" "M0"
"ENSG00000198838" "grey" "M0"
"ENSG00000198839" "grey" "M0"
"ENSG00000198840" "grey" "M0"
"ENSG00000198841" "grey" "M0"
"ENSG00000198843" "grey" "M0"
"ENSG00000198846" "blue" "M10"
"ENSG00000198853" "grey" "M0"
"ENSG00000198855" "grey" "M0"
"ENSG00000198856" "salmon" "M20"
"ENSG00000198857" "grey" "M0"
"ENSG00000198858" "grey" "M0"
"ENSG00000198860" "royalblue" "M9"
"ENSG00000198862" "grey" "M0"
"ENSG00000198863" "grey" "M0"
"ENSG00000198868" "grey" "M0"
"ENSG00000198870" "grey" "M0"
"ENSG00000198873" "cyan" "M3"
"ENSG00000198874" "royalblue" "M9"
"ENSG00000198876" "salmon" "M20"
"ENSG00000198879" "grey" "M0"
"ENSG00000198886" "grey" "M0"
"ENSG00000198887" "grey" "M0"
"ENSG00000198888" "grey" "M0"
"ENSG00000198890" "grey" "M0"
"ENSG00000198892" "grey" "M0"
"ENSG00000198894" "grey" "M0"
"ENSG00000198898" "grey" "M0"
"ENSG00000198899" "grey" "M0"
"ENSG00000198900" "grey" "M0"
"ENSG00000198901" "brown" "M11"
"ENSG00000198908" "grey" "M0"
"ENSG00000198909" "grey" "M0"
"ENSG00000198910" "turquoise" "M1"
"ENSG00000198911" "tan" "M2"
"ENSG00000198912" "green" "M13"
"ENSG00000198914" "green" "M13"
"ENSG00000198917" "grey" "M0"
"ENSG00000198918" "greenyellow" "M19"
"ENSG00000198919" "lightgreen" "M7"
"ENSG00000198920" "grey" "M0"
"ENSG00000198924" "cyan" "M3"
"ENSG00000198925" "grey" "M0"
"ENSG00000198929" "lightyellow" "M8"
"ENSG00000198931" "grey" "M0"
"ENSG00000198932" "tan" "M2"
"ENSG00000198933" "grey" "M0"
"ENSG00000198934" "turquoise" "M1"
"ENSG00000198937" "grey" "M0"
"ENSG00000198938" "grey" "M0"
"ENSG00000198939" "grey" "M0"
"ENSG00000198945" "grey" "M0"
"ENSG00000198947" "grey" "M0"
"ENSG00000198948" "grey" "M0"
"ENSG00000198951" "grey" "M0"
"ENSG00000198952" "grey" "M0"
"ENSG00000198954" "grey" "M0"
"ENSG00000198960" "purple" "M18"
"ENSG00000198961" "tan" "M2"
"ENSG00000198964" "grey" "M0"
"ENSG00000199023" "grey" "M0"
"ENSG00000199024" "grey" "M0"
"ENSG00000199036" "black" "M15"
"ENSG00000199038" "grey" "M0"
"ENSG00000199053" "grey" "M0"
"ENSG00000199059" "grey" "M0"
"ENSG00000199133" "grey" "M0"
"ENSG00000199172" "lightyellow" "M8"
"ENSG00000199179" "grey" "M0"
"ENSG00000199226" "grey" "M0"
"ENSG00000199266" "grey" "M0"
"ENSG00000199325" "turquoise" "M1"
"ENSG00000199331" "grey" "M0"
"ENSG00000199332" "grey" "M0"
"ENSG00000199377" "grey" "M0"
"ENSG00000199394" "grey" "M0"
"ENSG00000199436" "grey" "M0"
"ENSG00000199476" "grey" "M0"
"ENSG00000199497" "red" "M14"
"ENSG00000199697" "grey" "M0"
"ENSG00000199719" "grey" "M0"
"ENSG00000199753" "black" "M15"
"ENSG00000199804" "grey" "M0"
"ENSG00000199833" "grey" "M0"
"ENSG00000200090" "grey" "M0"
"ENSG00000200127" "grey" "M0"
"ENSG00000200154" "grey" "M0"
"ENSG00000200170" "grey" "M0"
"ENSG00000200237" "grey" "M0"
"ENSG00000200253" "grey" "M0"
"ENSG00000200350" "grey" "M0"
"ENSG00000200356" "grey" "M0"
"ENSG00000200534" "lightgreen" "M7"
"ENSG00000200550" "tan" "M2"
"ENSG00000200680" "grey" "M0"
"ENSG00000200693" "grey" "M0"
"ENSG00000200714" "grey" "M0"
"ENSG00000200737" "grey" "M0"
"ENSG00000200742" "lightgreen" "M7"
"ENSG00000200769" "grey" "M0"
"ENSG00000200788" "grey" "M0"
"ENSG00000200879" "grey" "M0"
"ENSG00000200913" "lightyellow" "M8"
"ENSG00000200914" "grey" "M0"
"ENSG00000200917" "grey" "M0"
"ENSG00000200924" "grey" "M0"
"ENSG00000200966" "grey" "M0"
"ENSG00000201136" "grey" "M0"
"ENSG00000201207" "grey" "M0"
"ENSG00000201217" "grey" "M0"
"ENSG00000201302" "grey" "M0"
"ENSG00000201457" "grey" "M0"
"ENSG00000201492" "grey" "M0"
"ENSG00000201496" "grey" "M0"
"ENSG00000201499" "grey" "M0"
"ENSG00000201512" "grey" "M0"
"ENSG00000201555" "grey" "M0"
"ENSG00000201563" "turquoise" "M1"
"ENSG00000201579" "grey" "M0"
"ENSG00000201678" "grey" "M0"
"ENSG00000201700" "grey" "M0"
"ENSG00000201709" "grey" "M0"
"ENSG00000201772" "grey" "M0"
"ENSG00000201785" "grey" "M0"
"ENSG00000201820" "grey" "M0"
"ENSG00000201900" "grey" "M0"
"ENSG00000201969" "turquoise" "M1"
"ENSG00000201988" "grey" "M0"
"ENSG00000202058" "grey" "M0"
"ENSG00000202078" "grey" "M0"
"ENSG00000202079" "grey" "M0"
"ENSG00000202107" "grey" "M0"
"ENSG00000202146" "turquoise" "M1"
"ENSG00000202150" "grey" "M0"
"ENSG00000202198" "grey" "M0"
"ENSG00000202279" "grey" "M0"
"ENSG00000202290" "grey" "M0"
"ENSG00000202314" "lightgreen" "M7"
"ENSG00000202337" "grey" "M0"
"ENSG00000202343" "grey" "M0"
"ENSG00000202358" "grey" "M0"
"ENSG00000202382" "grey" "M0"
"ENSG00000202408" "grey" "M0"
"ENSG00000202441" "grey" "M0"
"ENSG00000202461" "grey" "M0"
"ENSG00000202566" "grey" "M0"
"ENSG00000203288" "cyan" "M3"
"ENSG00000203326" "grey" "M0"
"ENSG00000203362" "grey" "M0"
"ENSG00000203472" "grey" "M0"
"ENSG00000203485" "cyan" "M3"
"ENSG00000203497" "grey" "M0"
"ENSG00000203602" "grey" "M0"
"ENSG00000203615" "cyan" "M3"
"ENSG00000203644" "grey" "M0"
"ENSG00000203666" "grey" "M0"
"ENSG00000203667" "lightcyan" "M5"
"ENSG00000203668" "yellow" "M12"
"ENSG00000203684" "grey" "M0"
"ENSG00000203685" "magenta" "M17"
"ENSG00000203691" "grey" "M0"
"ENSG00000203705" "grey" "M0"
"ENSG00000203706" "grey" "M0"
"ENSG00000203727" "grey" "M0"
"ENSG00000203760" "yellow" "M12"
"ENSG00000203761" "grey" "M0"
"ENSG00000203772" "turquoise" "M1"
"ENSG00000203778" "lightgreen" "M7"
"ENSG00000203780" "grey" "M0"
"ENSG00000203791" "turquoise" "M1"
"ENSG00000203805" "grey60" "M6"
"ENSG00000203813" "royalblue" "M9"
"ENSG00000203819" "grey" "M0"
"ENSG00000203867" "green" "M13"
"ENSG00000203875" "salmon" "M20"
"ENSG00000203877" "lightgreen" "M7"
"ENSG00000203879" "grey" "M0"
"ENSG00000203880" "grey" "M0"
"ENSG00000203896" "grey" "M0"
"ENSG00000203900" "grey" "M0"
"ENSG00000203930" "tan" "M2"
"ENSG00000203950" "grey" "M0"
"ENSG00000203952" "grey" "M0"
"ENSG00000203965" "grey" "M0"
"ENSG00000203993" "black" "M15"
"ENSG00000204052" "grey" "M0"
"ENSG00000204054" "grey" "M0"
"ENSG00000204060" "grey" "M0"
"ENSG00000204065" "grey" "M0"
"ENSG00000204070" "grey" "M0"
"ENSG00000204084" "lightyellow" "M8"
"ENSG00000204103" "grey" "M0"
"ENSG00000204104" "grey" "M0"
"ENSG00000204116" "red" "M14"
"ENSG00000204120" "grey" "M0"
"ENSG00000204128" "turquoise" "M1"
"ENSG00000204130" "tan" "M2"
"ENSG00000204138" "grey" "M0"
"ENSG00000204147" "grey" "M0"
"ENSG00000204149" "lightcyan" "M5"
"ENSG00000204160" "grey" "M0"
"ENSG00000204175" "turquoise" "M1"
"ENSG00000204176" "grey" "M0"
"ENSG00000204178" "grey" "M0"
"ENSG00000204186" "grey" "M0"
"ENSG00000204209" "grey" "M0"
"ENSG00000204217" "grey" "M0"
"ENSG00000204220" "royalblue" "M9"
"ENSG00000204227" "grey" "M0"
"ENSG00000204228" "grey" "M0"
"ENSG00000204231" "grey" "M0"
"ENSG00000204237" "grey" "M0"
"ENSG00000204248" "cyan" "M3"
"ENSG00000204256" "grey" "M0"
"ENSG00000204262" "midnightblue" "M4"
"ENSG00000204264" "grey" "M0"
"ENSG00000204267" "tan" "M2"
"ENSG00000204271" "grey" "M0"
"ENSG00000204272" "grey" "M0"
"ENSG00000204291" "grey" "M0"
"ENSG00000204304" "grey" "M0"
"ENSG00000204305" "grey" "M0"
"ENSG00000204308" "grey" "M0"
"ENSG00000204310" "grey" "M0"
"ENSG00000204311" "turquoise" "M1"
"ENSG00000204314" "grey" "M0"
"ENSG00000204315" "grey" "M0"
"ENSG00000204316" "grey" "M0"
"ENSG00000204338" "grey" "M0"
"ENSG00000204344" "grey" "M0"
"ENSG00000204347" "grey" "M0"
"ENSG00000204348" "grey" "M0"
"ENSG00000204351" "grey" "M0"
"ENSG00000204356" "black" "M15"
"ENSG00000204366" "purple" "M18"
"ENSG00000204370" "grey" "M0"
"ENSG00000204371" "grey" "M0"
"ENSG00000204377" "grey" "M0"
"ENSG00000204386" "grey" "M0"
"ENSG00000204387" "purple" "M18"
"ENSG00000204388" "grey60" "M6"
"ENSG00000204389" "grey" "M0"
"ENSG00000204392" "grey" "M0"
"ENSG00000204394" "purple" "M18"
"ENSG00000204396" "salmon" "M20"
"ENSG00000204406" "blue" "M10"
"ENSG00000204420" "grey" "M0"
"ENSG00000204421" "cyan" "M3"
"ENSG00000204428" "cyan" "M3"
"ENSG00000204435" "grey" "M0"
"ENSG00000204438" "lightyellow" "M8"
"ENSG00000204439" "grey" "M0"
"ENSG00000204442" "tan" "M2"
"ENSG00000204444" "grey" "M0"
"ENSG00000204463" "grey" "M0"
"ENSG00000204469" "grey" "M0"
"ENSG00000204498" "purple" "M18"
"ENSG00000204514" "grey" "M0"
"ENSG00000204519" "blue" "M10"
"ENSG00000204520" "red" "M14"
"ENSG00000204524" "black" "M15"
"ENSG00000204525" "grey" "M0"
"ENSG00000204531" "grey" "M0"
"ENSG00000204533" "greenyellow" "M19"
"ENSG00000204536" "lightcyan" "M5"
"ENSG00000204556" "grey" "M0"
"ENSG00000204560" "grey" "M0"
"ENSG00000204564" "grey" "M0"
"ENSG00000204568" "grey" "M0"
"ENSG00000204569" "grey" "M0"
"ENSG00000204574" "grey" "M0"
"ENSG00000204576" "grey" "M0"
"ENSG00000204580" "black" "M15"
"ENSG00000204590" "grey" "M0"
"ENSG00000204592" "grey60" "M6"
"ENSG00000204599" "grey" "M0"
"ENSG00000204604" "grey" "M0"
"ENSG00000204611" "grey" "M0"
"ENSG00000204618" "black" "M15"
"ENSG00000204619" "grey" "M0"
"ENSG00000204624" "grey" "M0"
"ENSG00000204628" "lightyellow" "M8"
"ENSG00000204634" "tan" "M2"
"ENSG00000204650" "grey" "M0"
"ENSG00000204673" "grey" "M0"
"ENSG00000204681" "turquoise" "M1"
"ENSG00000204682" "purple" "M18"
"ENSG00000204685" "purple" "M18"
"ENSG00000204713" "grey" "M0"
"ENSG00000204764" "tan" "M2"
"ENSG00000204767" "cyan" "M3"
"ENSG00000204789" "tan" "M2"
"ENSG00000204815" "royalblue" "M9"
"ENSG00000204822" "grey" "M0"
"ENSG00000204837" "lightgreen" "M7"
"ENSG00000204839" "lightcyan" "M5"
"ENSG00000204842" "grey" "M0"
"ENSG00000204843" "grey" "M0"
"ENSG00000204851" "turquoise" "M1"
"ENSG00000204852" "lightgreen" "M7"
"ENSG00000204856" "tan" "M2"
"ENSG00000204859" "lightcyan" "M5"
"ENSG00000204869" "grey" "M0"
"ENSG00000204899" "red" "M14"
"ENSG00000204920" "grey" "M0"
"ENSG00000204922" "grey" "M0"
"ENSG00000204934" "grey" "M0"
"ENSG00000204946" "blue" "M10"
"ENSG00000204947" "grey" "M0"
"ENSG00000204950" "grey" "M0"
"ENSG00000204954" "grey" "M0"
"ENSG00000204967" "grey" "M0"
"ENSG00000204969" "grey" "M0"
"ENSG00000204977" "grey" "M0"
"ENSG00000204991" "grey" "M0"
"ENSG00000205041" "cyan" "M3"
"ENSG00000205060" "grey" "M0"
"ENSG00000205078" "cyan" "M3"
"ENSG00000205084" "lightgreen" "M7"
"ENSG00000205085" "grey" "M0"
"ENSG00000205090" "grey" "M0"
"ENSG00000205116" "grey" "M0"
"ENSG00000205129" "lightgreen" "M7"
"ENSG00000205133" "tan" "M2"
"ENSG00000205138" "grey" "M0"
"ENSG00000205155" "grey" "M0"
"ENSG00000205189" "grey" "M0"
"ENSG00000205208" "grey" "M0"
"ENSG00000205213" "salmon" "M20"
"ENSG00000205246" "grey" "M0"
"ENSG00000205250" "grey" "M0"
"ENSG00000205268" "grey" "M0"
"ENSG00000205269" "grey" "M0"
"ENSG00000205302" "grey" "M0"
"ENSG00000205309" "grey" "M0"
"ENSG00000205323" "grey" "M0"
"ENSG00000205336" "grey" "M0"
"ENSG00000205339" "grey" "M0"
"ENSG00000205352" "grey" "M0"
"ENSG00000205356" "grey" "M0"
"ENSG00000205363" "turquoise" "M1"
"ENSG00000205403" "green" "M13"
"ENSG00000205423" "grey" "M0"
"ENSG00000205464" "grey60" "M6"
"ENSG00000205476" "purple" "M18"
"ENSG00000205485" "lightcyan" "M5"
"ENSG00000205531" "grey" "M0"
